th5_cms_cms bin centers    value    Error 
-9.480000e-03   0.000000e+00   0.000000e+00
-9.432000e-03   0.000000e+00   0.000000e+00
-9.384000e-03   0.000000e+00   0.000000e+00
-9.336000e-03   0.000000e+00   0.000000e+00
-9.288000e-03   0.000000e+00   0.000000e+00
-9.240000e-03   0.000000e+00   0.000000e+00
-9.192000e-03   0.000000e+00   0.000000e+00
-9.144000e-03   0.000000e+00   0.000000e+00
-9.096000e-03   0.000000e+00   0.000000e+00
-9.048000e-03   0.000000e+00   0.000000e+00
-9.000000e-03   0.000000e+00   0.000000e+00
-8.952000e-03   0.000000e+00   0.000000e+00
-8.904000e-03   0.000000e+00   0.000000e+00
-8.856000e-03   0.000000e+00   0.000000e+00
-8.808000e-03   0.000000e+00   0.000000e+00
-8.760000e-03   0.000000e+00   0.000000e+00
-8.712000e-03   0.000000e+00   0.000000e+00
-8.664000e-03   0.000000e+00   0.000000e+00
-8.616000e-03   0.000000e+00   0.000000e+00
-8.568000e-03   0.000000e+00   0.000000e+00
-8.520000e-03   0.000000e+00   0.000000e+00
-8.472000e-03   0.000000e+00   0.000000e+00
-8.424000e-03   0.000000e+00   0.000000e+00
-8.376000e-03   0.000000e+00   0.000000e+00
-8.328000e-03   0.000000e+00   0.000000e+00
-8.280000e-03   0.000000e+00   0.000000e+00
-8.232000e-03   0.000000e+00   0.000000e+00
-8.184000e-03   0.000000e+00   0.000000e+00
-8.136000e-03   0.000000e+00   0.000000e+00
-8.088000e-03   0.000000e+00   0.000000e+00
-8.040000e-03   0.000000e+00   0.000000e+00
-7.992000e-03   0.000000e+00   0.000000e+00
-7.944000e-03   0.000000e+00   0.000000e+00
-7.896000e-03   0.000000e+00   0.000000e+00
-7.848000e-03   0.000000e+00   0.000000e+00
-7.800000e-03   0.000000e+00   0.000000e+00
-7.752000e-03   0.000000e+00   0.000000e+00
-7.704000e-03   0.000000e+00   0.000000e+00
-7.656000e-03   0.000000e+00   0.000000e+00
-7.608000e-03   0.000000e+00   0.000000e+00
-7.560000e-03   0.000000e+00   0.000000e+00
-7.512000e-03   0.000000e+00   0.000000e+00
-7.464000e-03   0.000000e+00   0.000000e+00
-7.416000e-03   0.000000e+00   0.000000e+00
-7.368000e-03   0.000000e+00   0.000000e+00
-7.320000e-03   0.000000e+00   0.000000e+00
-7.272000e-03   0.000000e+00   0.000000e+00
-7.224000e-03   0.000000e+00   0.000000e+00
-7.176000e-03   0.000000e+00   0.000000e+00
-7.128000e-03   0.000000e+00   0.000000e+00
-7.080000e-03   0.000000e+00   0.000000e+00
-7.032000e-03   0.000000e+00   0.000000e+00
-6.984000e-03   0.000000e+00   0.000000e+00
-6.936000e-03   0.000000e+00   0.000000e+00
-6.888000e-03   0.000000e+00   0.000000e+00
-6.840000e-03   0.000000e+00   0.000000e+00
-6.792000e-03   0.000000e+00   0.000000e+00
-6.744000e-03   0.000000e+00   0.000000e+00
-6.696000e-03   0.000000e+00   0.000000e+00
-6.648000e-03   0.000000e+00   0.000000e+00
-6.600000e-03   0.000000e+00   0.000000e+00
-6.552000e-03   0.000000e+00   0.000000e+00
-6.504000e-03   0.000000e+00   0.000000e+00
-6.456000e-03   0.000000e+00   0.000000e+00
-6.408000e-03   0.000000e+00   0.000000e+00
-6.360000e-03   0.000000e+00   0.000000e+00
-6.312000e-03   0.000000e+00   0.000000e+00
-6.264000e-03   0.000000e+00   0.000000e+00
-6.216000e-03   0.000000e+00   0.000000e+00
-6.168000e-03   0.000000e+00   0.000000e+00
-6.120000e-03   0.000000e+00   0.000000e+00
-6.072000e-03   0.000000e+00   0.000000e+00
-6.024000e-03   0.000000e+00   0.000000e+00
-5.976000e-03   0.000000e+00   0.000000e+00
-5.928000e-03   0.000000e+00   0.000000e+00
-5.880000e-03   0.000000e+00   0.000000e+00
-5.832000e-03   0.000000e+00   0.000000e+00
-5.784000e-03   0.000000e+00   0.000000e+00
-5.736000e-03   0.000000e+00   0.000000e+00
-5.688000e-03   0.000000e+00   0.000000e+00
-5.640000e-03   0.000000e+00   0.000000e+00
-5.592000e-03   0.000000e+00   0.000000e+00
-5.544000e-03   0.000000e+00   0.000000e+00
-5.496000e-03   0.000000e+00   0.000000e+00
-5.448000e-03   0.000000e+00   0.000000e+00
-5.400000e-03   0.000000e+00   0.000000e+00
-5.352000e-03   0.000000e+00   0.000000e+00
-5.304000e-03   0.000000e+00   0.000000e+00
-5.256000e-03   0.000000e+00   0.000000e+00
-5.208000e-03   0.000000e+00   0.000000e+00
-5.160000e-03   0.000000e+00   0.000000e+00
-5.112000e-03   0.000000e+00   0.000000e+00
-5.064000e-03   0.000000e+00   0.000000e+00
-5.016000e-03   0.000000e+00   0.000000e+00
-4.968000e-03   0.000000e+00   0.000000e+00
-4.920000e-03   0.000000e+00   0.000000e+00
-4.872000e-03   0.000000e+00   0.000000e+00
-4.824000e-03   0.000000e+00   0.000000e+00
-4.776000e-03   0.000000e+00   0.000000e+00
-4.728000e-03   0.000000e+00   0.000000e+00
-4.680000e-03   0.000000e+00   0.000000e+00
-4.632000e-03   0.000000e+00   0.000000e+00
-4.584000e-03   0.000000e+00   0.000000e+00
-4.536000e-03   0.000000e+00   0.000000e+00
-4.488000e-03   0.000000e+00   0.000000e+00
-4.440000e-03   0.000000e+00   0.000000e+00
-4.392000e-03   0.000000e+00   0.000000e+00
-4.344000e-03   0.000000e+00   0.000000e+00
-4.296000e-03   0.000000e+00   0.000000e+00
-4.248000e-03   0.000000e+00   0.000000e+00
-4.200000e-03   0.000000e+00   0.000000e+00
-4.152000e-03   0.000000e+00   0.000000e+00
-4.104000e-03   0.000000e+00   0.000000e+00
-4.056000e-03   0.000000e+00   0.000000e+00
-4.008000e-03   0.000000e+00   0.000000e+00
-3.960000e-03   0.000000e+00   0.000000e+00
-3.912000e-03   0.000000e+00   0.000000e+00
-3.864000e-03   0.000000e+00   0.000000e+00
-3.816000e-03   0.000000e+00   0.000000e+00
-3.768000e-03   0.000000e+00   0.000000e+00
-3.720000e-03   0.000000e+00   0.000000e+00
-3.672000e-03   0.000000e+00   0.000000e+00
-3.624000e-03   0.000000e+00   0.000000e+00
-3.576000e-03   0.000000e+00   0.000000e+00
-3.528000e-03   0.000000e+00   0.000000e+00
-3.480000e-03   0.000000e+00   0.000000e+00
-3.432000e-03   0.000000e+00   0.000000e+00
-3.384000e-03   0.000000e+00   0.000000e+00
-3.336000e-03   0.000000e+00   0.000000e+00
-3.288000e-03   0.000000e+00   0.000000e+00
-3.240000e-03   0.000000e+00   0.000000e+00
-3.192000e-03   0.000000e+00   0.000000e+00
-3.144000e-03   0.000000e+00   0.000000e+00
-3.096000e-03   0.000000e+00   0.000000e+00
-3.048000e-03   0.000000e+00   0.000000e+00
-3.000000e-03   0.000000e+00   0.000000e+00
-2.952000e-03   0.000000e+00   0.000000e+00
-2.904000e-03   0.000000e+00   0.000000e+00
-2.856000e-03   0.000000e+00   0.000000e+00
-2.808000e-03   0.000000e+00   0.000000e+00
-2.760000e-03   0.000000e+00   0.000000e+00
-2.712000e-03   0.000000e+00   0.000000e+00
-2.664000e-03   0.000000e+00   0.000000e+00
-2.616000e-03   0.000000e+00   0.000000e+00
-2.568000e-03   0.000000e+00   0.000000e+00
-2.520000e-03   0.000000e+00   0.000000e+00
-2.472000e-03   0.000000e+00   0.000000e+00
-2.424000e-03   0.000000e+00   0.000000e+00
-2.376000e-03   0.000000e+00   0.000000e+00
-2.328000e-03   0.000000e+00   0.000000e+00
-2.280000e-03   0.000000e+00   0.000000e+00
-2.232000e-03   0.000000e+00   0.000000e+00
-2.184000e-03   0.000000e+00   0.000000e+00
-2.136000e-03   0.000000e+00   0.000000e+00
-2.088000e-03   0.000000e+00   0.000000e+00
-2.040000e-03   0.000000e+00   0.000000e+00
-1.992000e-03   0.000000e+00   0.000000e+00
-1.944000e-03   0.000000e+00   0.000000e+00
-1.896000e-03   0.000000e+00   0.000000e+00
-1.848000e-03   0.000000e+00   0.000000e+00
-1.800000e-03   0.000000e+00   0.000000e+00
-1.752000e-03   0.000000e+00   0.000000e+00
-1.704000e-03   0.000000e+00   0.000000e+00
-1.656000e-03   0.000000e+00   0.000000e+00
-1.608000e-03   0.000000e+00   0.000000e+00
-1.560000e-03   0.000000e+00   0.000000e+00
-1.512000e-03   0.000000e+00   0.000000e+00
-1.464000e-03   0.000000e+00   0.000000e+00
-1.416000e-03   0.000000e+00   0.000000e+00
-1.368000e-03   0.000000e+00   0.000000e+00
-1.320000e-03   0.000000e+00   0.000000e+00
-1.272000e-03   0.000000e+00   0.000000e+00
-1.224000e-03   0.000000e+00   0.000000e+00
-1.176000e-03   0.000000e+00   0.000000e+00
-1.128000e-03   0.000000e+00   0.000000e+00
-1.080000e-03   0.000000e+00   0.000000e+00
-1.032000e-03   0.000000e+00   0.000000e+00
-9.840000e-04   0.000000e+00   0.000000e+00
-9.360000e-04   0.000000e+00   0.000000e+00
-8.880000e-04   0.000000e+00   0.000000e+00
-8.400000e-04   0.000000e+00   0.000000e+00
-7.920000e-04   0.000000e+00   0.000000e+00
-7.440000e-04   0.000000e+00   0.000000e+00
-6.960000e-04   0.000000e+00   0.000000e+00
-6.480000e-04   0.000000e+00   0.000000e+00
-6.000000e-04   0.000000e+00   0.000000e+00
-5.520000e-04   0.000000e+00   0.000000e+00
-5.040000e-04   0.000000e+00   0.000000e+00
-4.560000e-04   0.000000e+00   0.000000e+00
-4.080000e-04   0.000000e+00   0.000000e+00
-3.600000e-04   0.000000e+00   0.000000e+00
-3.120000e-04   0.000000e+00   0.000000e+00
-2.640000e-04   0.000000e+00   0.000000e+00
-2.160000e-04   0.000000e+00   0.000000e+00
-1.680000e-04   0.000000e+00   0.000000e+00
-1.200000e-04   0.000000e+00   0.000000e+00
-7.200000e-05   0.000000e+00   0.000000e+00
-2.400000e-05   3.214688e+02   4.325184e+02
 2.400000e-05   0.000000e+00   0.000000e+00
 7.200000e-05   0.000000e+00   0.000000e+00
 1.200000e-04   0.000000e+00   0.000000e+00
 1.680000e-04   0.000000e+00   0.000000e+00
 2.160000e-04   0.000000e+00   0.000000e+00
 2.640000e-04   0.000000e+00   0.000000e+00
 3.120000e-04   0.000000e+00   0.000000e+00
 3.600000e-04   0.000000e+00   0.000000e+00
 4.080000e-04   0.000000e+00   0.000000e+00
 4.560000e-04   6.766592e-03   5.184381e-03
 5.040000e-04   0.000000e+00   0.000000e+00
 5.520000e-04   0.000000e+00   0.000000e+00
 6.000000e-04   0.000000e+00   0.000000e+00
 6.480000e-04   0.000000e+00   0.000000e+00
 6.960000e-04   1.953244e-03   1.721443e-03
 7.440000e-04   0.000000e+00   0.000000e+00
 7.920000e-04   1.114108e-03   1.064013e-03
 8.400000e-04   0.000000e+00   0.000000e+00
 8.880000e-04   1.493387e-03   1.185434e-03
 9.360000e-04   0.000000e+00   0.000000e+00
 9.840000e-04   5.753635e-04   5.306529e-04
 1.032000e-03   3.506950e-03   3.002686e-03
 1.080000e-03   5.870716e-03   4.354764e-03
 1.128000e-03   0.000000e+00   0.000000e+00
 1.176000e-03   7.361881e-04   6.549038e-04
 1.224000e-03   2.288049e-03   1.651126e-03
 1.272000e-03   0.000000e+00   0.000000e+00
 1.320000e-03   0.000000e+00   0.000000e+00
 1.368000e-03   0.000000e+00   0.000000e+00
 1.416000e-03   2.551581e-02   1.817953e-02
 1.464000e-03   0.000000e+00   0.000000e+00
 1.512000e-03   0.000000e+00   0.000000e+00
 1.560000e-03   6.200786e-04   6.095355e-04
 1.608000e-03   5.704828e-04   5.088248e-04
 1.656000e-03   4.301779e-04   4.231843e-04
 1.704000e-03   7.177208e-03   5.787973e-03
 1.752000e-03   3.013469e-04   2.773434e-04
 1.800000e-03   0.000000e+00   0.000000e+00
 1.848000e-03   0.000000e+00   0.000000e+00
 1.896000e-03   3.305820e-03   2.480186e-03
 1.944000e-03   4.391400e-03   3.866120e-03
 1.992000e-03   4.486431e-03   3.222631e-03
 2.040000e-03   1.053074e-02   8.119671e-03
 2.088000e-03   0.000000e+00   0.000000e+00
 2.136000e-03   8.198941e-03   6.376699e-03
 2.184000e-03   0.000000e+00   0.000000e+00
 2.232000e-03   9.719068e-04   9.284994e-04
 2.280000e-03   0.000000e+00   0.000000e+00
 2.328000e-03   2.591924e-02   1.844611e-02
 2.376000e-03   1.251115e-03   1.089908e-03
 2.424000e-03   7.777845e-03   5.689432e-03
 2.472000e-03   1.847101e-02   1.333133e-02
 2.520000e-03   0.000000e+00   0.000000e+00
 2.568000e-03   3.010235e-04   2.954317e-04
 2.616000e-03   1.478683e-02   1.199938e-02
 2.664000e-03   9.092591e-04   8.718350e-04
 2.712000e-03   1.915397e-03   1.862212e-03
 2.760000e-03   6.016439e-03   5.488919e-03
 2.808000e-03   7.443910e-03   5.346557e-03
 2.856000e-03   1.345559e-02   1.095925e-02
 2.904000e-03   2.132607e-02   1.741061e-02
 2.952000e-03   4.486168e-03   3.958720e-03
 3.000000e-03   4.755540e-02   3.440509e-02
 3.048000e-03   9.555107e-04   9.435278e-04
 3.096000e-03   6.857160e-03   5.547019e-03
 3.144000e-03   9.950588e-03   7.453378e-03
 3.192000e-03   5.394625e-03   4.962457e-03
 3.240000e-03   2.417344e-02   1.781297e-02
 3.288000e-03   2.832154e-02   2.040191e-02
 3.336000e-03   1.216520e-02   8.633582e-03
 3.384000e-03   1.313709e-04   1.302780e-04
 3.432000e-03   1.713673e-02   1.437338e-02
 3.480000e-03   6.203289e-03   4.543184e-03
 3.528000e-03   3.467297e-03   3.288864e-03
 3.576000e-03   3.052748e-03   2.847052e-03
 3.624000e-03   3.075324e-02   2.199532e-02
 3.672000e-03   5.158312e-03   4.724077e-03
 3.720000e-03   1.299261e-02   9.216394e-03
 3.768000e-03   2.861096e-03   2.131368e-03
 3.816000e-03   4.815901e-03   4.538617e-03
 3.864000e-03   1.416805e-02   1.163731e-02
 3.912000e-03   0.000000e+00   0.000000e+00
 3.960000e-03   7.388938e-04   7.285304e-04
 4.008000e-03   2.438566e-03   2.370064e-03
 4.056000e-03   1.067898e-02   8.668323e-03
 4.104000e-03   1.892483e-02   1.462770e-02
 4.152000e-03   1.452271e-02   1.224162e-02
 4.200000e-03   3.909133e-03   3.377145e-03
 4.248000e-03   1.508293e-02   1.271357e-02
 4.296000e-03   1.441331e-02   1.226183e-02
 4.344000e-03   1.281846e-02   9.215742e-03
 4.392000e-03   8.885338e-03   8.091194e-03
 4.440000e-03   6.319140e-03   5.884892e-03
 4.488000e-03   1.102791e-02   9.598179e-03
 4.536000e-03   7.425736e-05   7.410476e-05
 4.584000e-03   9.949885e-03   8.167974e-03
 4.632000e-03   2.864183e-03   2.708138e-03
 4.680000e-03   1.790545e-02   1.306561e-02
 4.728000e-03   1.655661e-02   1.440969e-02
 4.776000e-03   1.174213e-02   1.031883e-02
 4.824000e-03   4.456524e-02   3.276082e-02
 4.872000e-03   3.558225e-02   2.685394e-02
 4.920000e-03   1.909267e-02   1.595636e-02
 4.968000e-03   6.143456e-02   5.073822e-02
 5.016000e-03   7.031647e-02   5.182370e-02
 5.064000e-03   1.473276e-02   1.291861e-02
 5.112000e-03   2.893213e-02   2.322855e-02
 5.160000e-03   2.083746e-03   1.958226e-03
 5.208000e-03   1.639061e-02   1.326898e-02
 5.256000e-03   2.154790e-03   2.105342e-03
 5.304000e-03   2.623551e-02   2.097373e-02
 5.352000e-03   1.516914e-02   1.331771e-02
 5.400000e-03   2.809834e-02   2.156147e-02
 5.448000e-03   1.065640e-02   9.661746e-03
 5.496000e-03   1.660538e-02   1.332457e-02
 5.544000e-03   3.847267e-03   3.624557e-03
 5.592000e-03   1.224794e-01   8.767432e-02
 5.640000e-03   1.065907e-02   8.935878e-03
 5.688000e-03   2.543043e-04   2.533000e-04
 5.736000e-03   5.124702e-02   3.650002e-02
 5.784000e-03   9.328321e-03   8.253996e-03
 5.832000e-03   0.000000e+00   0.000000e+00
 5.880000e-03   1.037326e-02   9.523583e-03
 5.928000e-03   2.154587e-03   2.092632e-03
 5.976000e-03   5.877477e-03   5.344701e-03
 6.024000e-03   4.390436e-02   3.159823e-02
 6.072000e-03   9.187779e-03   8.451573e-03
 6.120000e-03   1.481647e-02   1.318822e-02
 6.168000e-03   1.589219e-02   1.320179e-02
 6.216000e-03   5.387618e-02   3.107682e-02
 6.264000e-03   1.373194e-02   1.229023e-02
 6.312000e-03   3.718472e-03   3.557070e-03
 6.360000e-03   4.140325e-02   3.204848e-02
 6.408000e-03   1.923035e-02   1.636309e-02
 6.456000e-03   4.797283e-02   3.840255e-02
 6.504000e-03   6.373205e-02   4.662969e-02
 6.552000e-03   3.255877e-02   2.372833e-02
 6.600000e-03   1.430913e-02   1.155190e-02
 6.648000e-03   5.944876e-02   4.322824e-02
 6.696000e-03   6.816584e-02   5.075303e-02
 6.744000e-03   2.400818e-02   1.953921e-02
 6.792000e-03   7.876333e-03   7.320104e-03
 6.840000e-03   1.291598e-02   1.167893e-02
 6.888000e-03   3.881868e-02   3.056877e-02
 6.936000e-03   8.437497e-03   7.068724e-03
 6.984000e-03   5.369066e-03   4.869461e-03
 7.032000e-03   2.856800e-02   2.246499e-02
 7.080000e-03   3.099880e-02   2.267204e-02
 7.128000e-03   1.224750e-02   1.089588e-02
 7.176000e-03   5.012233e-02   4.115973e-02
 7.224000e-03   2.410244e-02   1.963269e-02
 7.272000e-03   8.304785e-04   8.245539e-04
 7.320000e-03   1.005606e-03   9.855542e-04
 7.368000e-03   0.000000e+00   0.000000e+00
 7.416000e-03   7.096850e-03   6.817463e-03
 7.464000e-03   9.541002e-02   7.645497e-02
 7.512000e-03   6.978801e-02   5.095630e-02
 7.560000e-03   2.291989e-02   1.754308e-02
 7.608000e-03   9.703801e-02   9.622653e-02
 7.656000e-03   7.660198e-03   6.333660e-03
 7.704000e-03   9.843735e-02   7.478673e-02
 7.752000e-03   4.578906e-02   3.260183e-02
 7.800000e-03   1.337040e-02   1.099144e-02
 7.848000e-03   6.752518e-02   5.115104e-02
 7.896000e-03   2.618044e-02   2.382828e-02
 7.944000e-03   4.090911e-02   3.195188e-02
 7.992000e-03   1.919849e-03   1.818952e-03
 8.040000e-03   8.496168e-03   7.786190e-03
 8.088000e-03   9.905778e-03   9.382817e-03
 8.136000e-03   1.491865e-02   1.353066e-02
 8.184000e-03   1.543296e-02   1.405969e-02
 8.232000e-03   4.882472e-02   3.466341e-02
 8.280000e-03   2.909944e-02   2.431671e-02
 8.328000e-03   9.092158e-03   7.944016e-03
 8.376000e-03   6.659307e-02   4.801135e-02
 8.424000e-03   1.323502e-02   1.223232e-02
 8.472000e-03   4.999605e-02   3.776220e-02
 8.520000e-03   1.586244e-02   1.318018e-02
 8.568000e-03   5.052938e-02   3.784146e-02
 8.616000e-03   2.324331e-02   1.884407e-02
 8.664000e-03   2.401590e-02   2.065348e-02
 8.712000e-03   2.983425e-03   2.911834e-03
 8.760000e-03   5.770625e-02   4.376462e-02
 8.808000e-03   1.352856e-01   1.043307e-01
 8.856000e-03   5.249657e-02   4.066057e-02
 8.904000e-03   2.495802e-02   2.117641e-02
 8.952000e-03   3.792258e-02   3.234610e-02
 9.000000e-03   4.140146e-02   3.200968e-02
 9.048000e-03   3.072128e-02   2.216889e-02
 9.096000e-03   9.420966e-03   8.587515e-03
 9.144000e-03   2.119758e-02   1.762377e-02
 9.192000e-03   6.216055e-03   4.484412e-03
 9.240000e-03   4.171336e-02   3.393454e-02
 9.288000e-03   3.794166e-02   3.154472e-02
 9.336000e-03   1.472174e-02   1.420479e-02
 9.384000e-03   2.178248e-02   2.052486e-02
 9.432000e-03   1.558960e-02   1.504293e-02
 9.480000e-03   7.867333e-03   7.007230e-03
 9.528000e-03   7.677802e-02   5.429040e-02
 9.576000e-03   8.478446e-03   6.139943e-03
 9.624000e-03   4.622813e-02   4.144441e-02
 9.672000e-03   4.363600e-02   3.351885e-02
 9.720000e-03   1.435262e-02   1.333072e-02
 9.768000e-03   1.222968e-02   1.016356e-02
 9.816000e-03   5.374764e-02   3.971702e-02
 9.864000e-03   5.644526e-02   4.020848e-02
 9.912000e-03   1.496875e-02   1.391116e-02
 9.960000e-03   6.637114e-02   4.915497e-02
 1.000800e-02   1.263054e-02   9.061380e-03
 1.005600e-02   4.086475e-02   3.383362e-02
 1.010400e-02   5.011748e-03   4.897065e-03
 1.015200e-02   2.064656e-02   1.885750e-02
 1.020000e-02   1.699219e-02   1.607047e-02
 1.024800e-02   1.989845e-03   1.911453e-03
 1.029600e-02   1.815822e-02   1.396758e-02
 1.034400e-02   2.170521e-02   1.915542e-02
 1.039200e-02   2.833708e-02   2.210825e-02
 1.044000e-02   4.216292e-02   3.775732e-02
 1.048800e-02   3.007138e-02   2.494960e-02
 1.053600e-02   1.043941e-02   7.386262e-03
 1.058400e-02   7.315894e-03   6.578639e-03
 1.063200e-02   1.600771e-02   1.530014e-02
 1.068000e-02   8.050621e-06   8.050215e-06
 1.072800e-02   1.235215e-02   1.138796e-02
 1.077600e-02   2.157913e-02   1.984968e-02
 1.082400e-02   0.000000e+00   0.000000e+00
 1.087200e-02   8.118327e-02   6.379378e-02
 1.092000e-02   1.445136e-02   1.363205e-02
 1.096800e-02   0.000000e+00   0.000000e+00
 1.101600e-02   1.322628e-02   1.175971e-02
 1.106400e-02   0.000000e+00   0.000000e+00
 1.111200e-02   1.434986e-01   1.069023e-01
 1.116000e-02   1.469214e-05   1.468659e-05
 1.120800e-02   0.000000e+00   0.000000e+00
 1.125600e-02   1.013819e-02   8.546268e-03
 1.130400e-02   9.422629e-02   7.427441e-02
 1.135200e-02   0.000000e+00   0.000000e+00
 1.140000e-02   1.269119e-02   1.201596e-02
 1.144800e-02   8.586958e-03   8.427114e-03
 1.149600e-02   6.432263e-02   4.726798e-02
 1.154400e-02   7.845060e-02   5.894507e-02
 1.159200e-02   2.399700e-02   2.257794e-02
 1.164000e-02   1.212841e-02   1.009795e-02
 1.168800e-02   2.712260e-02   2.374108e-02
 1.173600e-02   8.874897e-03   8.577262e-03
 1.178400e-02   8.179761e-02   8.130798e-02
 1.183200e-02   1.238152e-02   1.135457e-02
 1.188000e-02   5.706038e-03   4.981170e-03
 1.192800e-02   5.027163e-02   3.920629e-02
 1.197600e-02   4.476358e-02   3.516914e-02
 inf   4.802267e-03   3.575098e-03
