y5lab bin centers    value    Error 
-3.250000e-01   0.000000e+00   0.000000e+00
-3.230000e-01   0.000000e+00   0.000000e+00
-3.210000e-01   0.000000e+00   0.000000e+00
-3.190000e-01   0.000000e+00   0.000000e+00
-3.170000e-01   0.000000e+00   0.000000e+00
-3.150000e-01   0.000000e+00   0.000000e+00
-3.130000e-01   0.000000e+00   0.000000e+00
-3.110000e-01   0.000000e+00   0.000000e+00
-3.090000e-01   0.000000e+00   0.000000e+00
-3.070000e-01   0.000000e+00   0.000000e+00
-3.050000e-01   0.000000e+00   0.000000e+00
-3.030000e-01   0.000000e+00   0.000000e+00
-3.010000e-01   0.000000e+00   0.000000e+00
-2.990000e-01   0.000000e+00   0.000000e+00
-2.970000e-01   0.000000e+00   0.000000e+00
-2.950000e-01   0.000000e+00   0.000000e+00
-2.930000e-01   0.000000e+00   0.000000e+00
-2.910000e-01   0.000000e+00   0.000000e+00
-2.890000e-01   0.000000e+00   0.000000e+00
-2.870000e-01   0.000000e+00   0.000000e+00
-2.850000e-01   0.000000e+00   0.000000e+00
-2.830000e-01   0.000000e+00   0.000000e+00
-2.810000e-01   0.000000e+00   0.000000e+00
-2.790000e-01   0.000000e+00   0.000000e+00
-2.770000e-01   0.000000e+00   0.000000e+00
-2.750000e-01   0.000000e+00   0.000000e+00
-2.730000e-01   0.000000e+00   0.000000e+00
-2.710000e-01   0.000000e+00   0.000000e+00
-2.690000e-01   0.000000e+00   0.000000e+00
-2.670000e-01   0.000000e+00   0.000000e+00
-2.650000e-01   0.000000e+00   0.000000e+00
-2.630000e-01   0.000000e+00   0.000000e+00
-2.610000e-01   0.000000e+00   0.000000e+00
-2.590000e-01   0.000000e+00   0.000000e+00
-2.570000e-01   0.000000e+00   0.000000e+00
-2.550000e-01   0.000000e+00   0.000000e+00
-2.530000e-01   0.000000e+00   0.000000e+00
-2.510000e-01   0.000000e+00   0.000000e+00
-2.490000e-01   0.000000e+00   0.000000e+00
-2.470000e-01   0.000000e+00   0.000000e+00
-2.450000e-01   0.000000e+00   0.000000e+00
-2.430000e-01   0.000000e+00   0.000000e+00
-2.410000e-01   0.000000e+00   0.000000e+00
-2.390000e-01   0.000000e+00   0.000000e+00
-2.370000e-01   0.000000e+00   0.000000e+00
-2.350000e-01   0.000000e+00   0.000000e+00
-2.330000e-01   0.000000e+00   0.000000e+00
-2.310000e-01   0.000000e+00   0.000000e+00
-2.290000e-01   0.000000e+00   0.000000e+00
-2.270000e-01   0.000000e+00   0.000000e+00
-2.250000e-01   0.000000e+00   0.000000e+00
-2.230000e-01   0.000000e+00   0.000000e+00
-2.210000e-01   0.000000e+00   0.000000e+00
-2.190000e-01   0.000000e+00   0.000000e+00
-2.170000e-01   0.000000e+00   0.000000e+00
-2.150000e-01   0.000000e+00   0.000000e+00
-2.130000e-01   0.000000e+00   0.000000e+00
-2.110000e-01   0.000000e+00   0.000000e+00
-2.090000e-01   0.000000e+00   0.000000e+00
-2.070000e-01   0.000000e+00   0.000000e+00
-2.050000e-01   0.000000e+00   0.000000e+00
-2.030000e-01   0.000000e+00   0.000000e+00
-2.010000e-01   0.000000e+00   0.000000e+00
-1.990000e-01   0.000000e+00   0.000000e+00
-1.970000e-01   0.000000e+00   0.000000e+00
-1.950000e-01   0.000000e+00   0.000000e+00
-1.930000e-01   0.000000e+00   0.000000e+00
-1.910000e-01   0.000000e+00   0.000000e+00
-1.890000e-01   0.000000e+00   0.000000e+00
-1.870000e-01   0.000000e+00   0.000000e+00
-1.850000e-01   0.000000e+00   0.000000e+00
-1.830000e-01   0.000000e+00   0.000000e+00
-1.810000e-01   0.000000e+00   0.000000e+00
-1.790000e-01   0.000000e+00   0.000000e+00
-1.770000e-01   0.000000e+00   0.000000e+00
-1.750000e-01   0.000000e+00   0.000000e+00
-1.730000e-01   0.000000e+00   0.000000e+00
-1.710000e-01   0.000000e+00   0.000000e+00
-1.690000e-01   0.000000e+00   0.000000e+00
-1.670000e-01   0.000000e+00   0.000000e+00
-1.650000e-01   0.000000e+00   0.000000e+00
-1.630000e-01   0.000000e+00   0.000000e+00
-1.610000e-01   0.000000e+00   0.000000e+00
-1.590000e-01   0.000000e+00   0.000000e+00
-1.570000e-01   0.000000e+00   0.000000e+00
-1.550000e-01   0.000000e+00   0.000000e+00
-1.530000e-01   0.000000e+00   0.000000e+00
-1.510000e-01   0.000000e+00   0.000000e+00
-1.490000e-01   0.000000e+00   0.000000e+00
-1.470000e-01   0.000000e+00   0.000000e+00
-1.450000e-01   0.000000e+00   0.000000e+00
-1.430000e-01   0.000000e+00   0.000000e+00
-1.410000e-01   0.000000e+00   0.000000e+00
-1.390000e-01   0.000000e+00   0.000000e+00
-1.370000e-01   0.000000e+00   0.000000e+00
-1.350000e-01   0.000000e+00   0.000000e+00
-1.330000e-01   0.000000e+00   0.000000e+00
-1.310000e-01   0.000000e+00   0.000000e+00
-1.290000e-01   0.000000e+00   0.000000e+00
-1.270000e-01   0.000000e+00   0.000000e+00
-1.250000e-01   0.000000e+00   0.000000e+00
-1.230000e-01   0.000000e+00   0.000000e+00
-1.210000e-01   0.000000e+00   0.000000e+00
-1.190000e-01   0.000000e+00   0.000000e+00
-1.170000e-01   0.000000e+00   0.000000e+00
-1.150000e-01   0.000000e+00   0.000000e+00
-1.130000e-01   0.000000e+00   0.000000e+00
-1.110000e-01   0.000000e+00   0.000000e+00
-1.090000e-01   0.000000e+00   0.000000e+00
-1.070000e-01   0.000000e+00   0.000000e+00
-1.050000e-01   0.000000e+00   0.000000e+00
-1.030000e-01   0.000000e+00   0.000000e+00
-1.010000e-01   0.000000e+00   0.000000e+00
-9.900000e-02   0.000000e+00   0.000000e+00
-9.700000e-02   0.000000e+00   0.000000e+00
-9.500000e-02   0.000000e+00   0.000000e+00
-9.300000e-02   0.000000e+00   0.000000e+00
-9.100000e-02   0.000000e+00   0.000000e+00
-8.900000e-02   0.000000e+00   0.000000e+00
-8.700000e-02   0.000000e+00   0.000000e+00
-8.500000e-02   0.000000e+00   0.000000e+00
-8.300000e-02   0.000000e+00   0.000000e+00
-8.100000e-02   0.000000e+00   0.000000e+00
-7.900000e-02   0.000000e+00   0.000000e+00
-7.700000e-02   0.000000e+00   0.000000e+00
-7.500000e-02   0.000000e+00   0.000000e+00
-7.300000e-02   0.000000e+00   0.000000e+00
-7.100000e-02   0.000000e+00   0.000000e+00
-6.900000e-02   0.000000e+00   0.000000e+00
-6.700000e-02   0.000000e+00   0.000000e+00
-6.500000e-02   0.000000e+00   0.000000e+00
-6.300000e-02   0.000000e+00   0.000000e+00
-6.100000e-02   0.000000e+00   0.000000e+00
-5.900000e-02   0.000000e+00   0.000000e+00
-5.700000e-02   0.000000e+00   0.000000e+00
-5.500000e-02   0.000000e+00   0.000000e+00
-5.300000e-02   1.834350e-08   1.834335e-08
-5.100000e-02   0.000000e+00   0.000000e+00
-4.900000e-02   0.000000e+00   0.000000e+00
-4.700000e-02   0.000000e+00   0.000000e+00
-4.500000e-02   2.660245e-03   1.627231e-03
-4.300000e-02   4.149466e-03   3.571624e-03
-4.100000e-02   5.758373e-04   4.835097e-04
-3.900000e-02   5.411683e-03   4.357403e-03
-3.700000e-02   6.034775e-03   4.320429e-03
-3.500000e-02   6.199575e-03   4.515873e-03
-3.300000e-02   1.345885e-02   9.753415e-03
-3.100000e-02   4.093896e-02   2.561106e-02
-2.900000e-02   2.130386e-02   1.066753e-02
-2.700000e-02   2.092874e-02   1.399056e-02
-2.500000e-02   1.794447e-02   1.175831e-02
-2.300000e-02   2.641972e-02   1.724912e-02
-2.100000e-02   2.432479e-02   1.554545e-02
-1.900000e-02   2.117712e-02   1.511033e-02
-1.700000e-02   7.496503e-02   4.980735e-02
-1.500000e-02   2.482295e-02   1.829965e-02
-1.300000e-02   8.953556e-02   6.230845e-02
-1.100000e-02   6.405540e-02   4.520905e-02
-9.000000e-03   1.716184e-01   1.185938e-01
-7.000000e-03   1.501862e-01   1.038922e-01
-5.000000e-03   1.296647e-01   9.029862e-02
-3.000000e-03   1.320640e-01   8.453425e-02
-1.000000e-03   1.664012e-01   1.002752e-01
 1.000000e-03   2.115642e-01   1.207263e-01
 3.000000e-03   1.699923e-01   9.535982e-02
 5.000000e-03   1.182445e-01   7.527623e-02
 7.000000e-03   1.424514e-01   8.930253e-02
 9.000000e-03   1.217557e-01   8.386663e-02
 1.100000e-02   1.062097e-01   6.490084e-02
 1.300000e-02   7.360939e-02   4.417454e-02
 1.500000e-02   2.962090e-02   2.153681e-02
 1.700000e-02   7.785034e-02   5.483394e-02
 1.900000e-02   4.317652e-02   3.008285e-02
 2.100000e-02   2.120257e-02   1.635174e-02
 2.300000e-02   3.297745e-02   2.335375e-02
 2.500000e-02   4.980565e-02   2.779100e-02
 2.700000e-02   1.575350e-02   1.136746e-02
 2.900000e-02   1.323295e-02   1.074107e-02
 3.100000e-02   8.944673e-03   6.552660e-03
 3.300000e-02   6.990572e-03   5.241308e-03
 3.500000e-02   5.041342e-02   3.437043e-02
 3.700000e-02   3.230115e-02   2.240827e-02
 3.900000e-02   7.201600e-03   6.184928e-03
 4.100000e-02   1.286307e-03   8.182506e-04
 4.300000e-02   1.973962e-03   1.519677e-03
 4.500000e-02   5.552925e-04   5.037262e-04
 4.700000e-02   1.025411e-03   9.763219e-04
 4.900000e-02   0.000000e+00   0.000000e+00
 5.100000e-02   1.602856e-03   1.215458e-03
 5.300000e-02   0.000000e+00   0.000000e+00
 5.500000e-02   0.000000e+00   0.000000e+00
 5.700000e-02   0.000000e+00   0.000000e+00
 5.900000e-02   0.000000e+00   0.000000e+00
 6.100000e-02   0.000000e+00   0.000000e+00
 6.300000e-02   0.000000e+00   0.000000e+00
 6.500000e-02   0.000000e+00   0.000000e+00
 6.700000e-02   0.000000e+00   0.000000e+00
 6.900000e-02   0.000000e+00   0.000000e+00
 7.100000e-02   0.000000e+00   0.000000e+00
 7.300000e-02   0.000000e+00   0.000000e+00
 7.500000e-02   0.000000e+00   0.000000e+00
 7.700000e-02   3.055868e-13   3.055838e-13
 7.900000e-02   0.000000e+00   0.000000e+00
 8.100000e-02   0.000000e+00   0.000000e+00
 8.300000e-02   0.000000e+00   0.000000e+00
 8.500000e-02   0.000000e+00   0.000000e+00
 8.700000e-02   0.000000e+00   0.000000e+00
 8.900000e-02   0.000000e+00   0.000000e+00
 9.100000e-02   0.000000e+00   0.000000e+00
 9.300000e-02   0.000000e+00   0.000000e+00
 9.500000e-02   0.000000e+00   0.000000e+00
 9.700000e-02   0.000000e+00   0.000000e+00
 9.900000e-02   0.000000e+00   0.000000e+00
 1.010000e-01   0.000000e+00   0.000000e+00
 1.030000e-01   0.000000e+00   0.000000e+00
 1.050000e-01   0.000000e+00   0.000000e+00
 1.070000e-01   0.000000e+00   0.000000e+00
 1.090000e-01   0.000000e+00   0.000000e+00
 1.110000e-01   0.000000e+00   0.000000e+00
 1.130000e-01   0.000000e+00   0.000000e+00
 1.150000e-01   0.000000e+00   0.000000e+00
 1.170000e-01   0.000000e+00   0.000000e+00
 1.190000e-01   0.000000e+00   0.000000e+00
 1.210000e-01   0.000000e+00   0.000000e+00
 1.230000e-01   0.000000e+00   0.000000e+00
 1.250000e-01   0.000000e+00   0.000000e+00
 1.270000e-01   0.000000e+00   0.000000e+00
 1.290000e-01   0.000000e+00   0.000000e+00
 1.310000e-01   0.000000e+00   0.000000e+00
 1.330000e-01   0.000000e+00   0.000000e+00
 1.350000e-01   0.000000e+00   0.000000e+00
 1.370000e-01   0.000000e+00   0.000000e+00
 1.390000e-01   0.000000e+00   0.000000e+00
 1.410000e-01   0.000000e+00   0.000000e+00
 1.430000e-01   0.000000e+00   0.000000e+00
 1.450000e-01   0.000000e+00   0.000000e+00
 1.470000e-01   0.000000e+00   0.000000e+00
 1.490000e-01   0.000000e+00   0.000000e+00
 1.510000e-01   0.000000e+00   0.000000e+00
 1.530000e-01   0.000000e+00   0.000000e+00
 1.550000e-01   0.000000e+00   0.000000e+00
 1.570000e-01   0.000000e+00   0.000000e+00
 1.590000e-01   0.000000e+00   0.000000e+00
 1.610000e-01   0.000000e+00   0.000000e+00
 1.630000e-01   0.000000e+00   0.000000e+00
 1.650000e-01   0.000000e+00   0.000000e+00
 1.670000e-01   0.000000e+00   0.000000e+00
 1.690000e-01   0.000000e+00   0.000000e+00
 1.710000e-01   0.000000e+00   0.000000e+00
 1.730000e-01   0.000000e+00   0.000000e+00
 1.750000e-01   0.000000e+00   0.000000e+00
 1.770000e-01   0.000000e+00   0.000000e+00
 1.790000e-01   0.000000e+00   0.000000e+00
 1.810000e-01   0.000000e+00   0.000000e+00
 1.830000e-01   0.000000e+00   0.000000e+00
 1.850000e-01   0.000000e+00   0.000000e+00
 1.870000e-01   0.000000e+00   0.000000e+00
 1.890000e-01   0.000000e+00   0.000000e+00
 1.910000e-01   0.000000e+00   0.000000e+00
 1.930000e-01   0.000000e+00   0.000000e+00
 1.950000e-01   0.000000e+00   0.000000e+00
 1.970000e-01   0.000000e+00   0.000000e+00
 1.990000e-01   0.000000e+00   0.000000e+00
 2.010000e-01   0.000000e+00   0.000000e+00
 2.030000e-01   0.000000e+00   0.000000e+00
 2.050000e-01   0.000000e+00   0.000000e+00
 2.070000e-01   0.000000e+00   0.000000e+00
 2.090000e-01   0.000000e+00   0.000000e+00
 2.110000e-01   0.000000e+00   0.000000e+00
 2.130000e-01   0.000000e+00   0.000000e+00
 2.150000e-01   0.000000e+00   0.000000e+00
 2.170000e-01   0.000000e+00   0.000000e+00
 2.190000e-01   0.000000e+00   0.000000e+00
 2.210000e-01   0.000000e+00   0.000000e+00
 2.230000e-01   0.000000e+00   0.000000e+00
 2.250000e-01   0.000000e+00   0.000000e+00
 2.270000e-01   0.000000e+00   0.000000e+00
 2.290000e-01   0.000000e+00   0.000000e+00
 2.310000e-01   0.000000e+00   0.000000e+00
 2.330000e-01   0.000000e+00   0.000000e+00
 2.350000e-01   0.000000e+00   0.000000e+00
 2.370000e-01   0.000000e+00   0.000000e+00
 2.390000e-01   0.000000e+00   0.000000e+00
 2.410000e-01   0.000000e+00   0.000000e+00
 2.430000e-01   0.000000e+00   0.000000e+00
 2.450000e-01   0.000000e+00   0.000000e+00
 2.470000e-01   0.000000e+00   0.000000e+00
 2.490000e-01   0.000000e+00   0.000000e+00
 2.510000e-01   0.000000e+00   0.000000e+00
 2.530000e-01   0.000000e+00   0.000000e+00
 2.550000e-01   0.000000e+00   0.000000e+00
 2.570000e-01   0.000000e+00   0.000000e+00
 2.590000e-01   0.000000e+00   0.000000e+00
 2.610000e-01   0.000000e+00   0.000000e+00
 2.630000e-01   0.000000e+00   0.000000e+00
 2.650000e-01   0.000000e+00   0.000000e+00
 2.670000e-01   0.000000e+00   0.000000e+00
 2.690000e-01   0.000000e+00   0.000000e+00
 2.710000e-01   0.000000e+00   0.000000e+00
 2.730000e-01   0.000000e+00   0.000000e+00
 2.750000e-01   0.000000e+00   0.000000e+00
 2.770000e-01   0.000000e+00   0.000000e+00
 2.790000e-01   0.000000e+00   0.000000e+00
 2.810000e-01   0.000000e+00   0.000000e+00
 2.830000e-01   0.000000e+00   0.000000e+00
 2.850000e-01   0.000000e+00   0.000000e+00
 2.870000e-01   0.000000e+00   0.000000e+00
 2.890000e-01   0.000000e+00   0.000000e+00
 2.910000e-01   0.000000e+00   0.000000e+00
 2.930000e-01   0.000000e+00   0.000000e+00
 2.950000e-01   0.000000e+00   0.000000e+00
 2.970000e-01   0.000000e+00   0.000000e+00
 2.990000e-01   0.000000e+00   0.000000e+00
 3.010000e-01   0.000000e+00   0.000000e+00
 3.030000e-01   0.000000e+00   0.000000e+00
 3.050000e-01   0.000000e+00   0.000000e+00
 3.070000e-01   0.000000e+00   0.000000e+00
 3.090000e-01   0.000000e+00   0.000000e+00
 3.110000e-01   0.000000e+00   0.000000e+00
 3.130000e-01   0.000000e+00   0.000000e+00
 3.150000e-01   0.000000e+00   0.000000e+00
 3.170000e-01   0.000000e+00   0.000000e+00
 3.190000e-01   0.000000e+00   0.000000e+00
 3.210000e-01   0.000000e+00   0.000000e+00
 3.230000e-01   0.000000e+00   0.000000e+00
 3.250000e-01   0.000000e+00   0.000000e+00
 3.270000e-01   0.000000e+00   0.000000e+00
 3.290000e-01   0.000000e+00   0.000000e+00
 3.310000e-01   0.000000e+00   0.000000e+00
 3.330000e-01   0.000000e+00   0.000000e+00
 3.350000e-01   0.000000e+00   0.000000e+00
 3.370000e-01   0.000000e+00   0.000000e+00
 3.390000e-01   0.000000e+00   0.000000e+00
 3.410000e-01   0.000000e+00   0.000000e+00
 3.430000e-01   0.000000e+00   0.000000e+00
 3.450000e-01   0.000000e+00   0.000000e+00
 3.470000e-01   0.000000e+00   0.000000e+00
 3.490000e-01   0.000000e+00   0.000000e+00
 3.510000e-01   0.000000e+00   0.000000e+00
 3.530000e-01   0.000000e+00   0.000000e+00
 3.550000e-01   0.000000e+00   0.000000e+00
 3.570000e-01   0.000000e+00   0.000000e+00
 3.590000e-01   0.000000e+00   0.000000e+00
 3.610000e-01   0.000000e+00   0.000000e+00
 3.630000e-01   0.000000e+00   0.000000e+00
 3.650000e-01   0.000000e+00   0.000000e+00
 3.670000e-01   0.000000e+00   0.000000e+00
 3.690000e-01   0.000000e+00   0.000000e+00
 3.710000e-01   0.000000e+00   0.000000e+00
 3.730000e-01   0.000000e+00   0.000000e+00
 3.750000e-01   0.000000e+00   0.000000e+00
 3.770000e-01   0.000000e+00   0.000000e+00
 3.790000e-01   0.000000e+00   0.000000e+00
 3.810000e-01   0.000000e+00   0.000000e+00
 3.830000e-01   0.000000e+00   0.000000e+00
 3.850000e-01   0.000000e+00   0.000000e+00
 3.870000e-01   0.000000e+00   0.000000e+00
 3.890000e-01   0.000000e+00   0.000000e+00
 3.910000e-01   0.000000e+00   0.000000e+00
 3.930000e-01   0.000000e+00   0.000000e+00
 3.950000e-01   0.000000e+00   0.000000e+00
 3.970000e-01   0.000000e+00   0.000000e+00
 3.990000e-01   0.000000e+00   0.000000e+00
 4.010000e-01   0.000000e+00   0.000000e+00
 4.030000e-01   0.000000e+00   0.000000e+00
 4.050000e-01   0.000000e+00   0.000000e+00
 4.070000e-01   0.000000e+00   0.000000e+00
 4.090000e-01   0.000000e+00   0.000000e+00
 4.110000e-01   0.000000e+00   0.000000e+00
 4.130000e-01   0.000000e+00   0.000000e+00
 4.150000e-01   0.000000e+00   0.000000e+00
 4.170000e-01   0.000000e+00   0.000000e+00
 4.190000e-01   0.000000e+00   0.000000e+00
 4.210000e-01   0.000000e+00   0.000000e+00
 4.230000e-01   0.000000e+00   0.000000e+00
 4.250000e-01   0.000000e+00   0.000000e+00
 4.270000e-01   0.000000e+00   0.000000e+00
 4.290000e-01   0.000000e+00   0.000000e+00
 4.310000e-01   0.000000e+00   0.000000e+00
 4.330000e-01   0.000000e+00   0.000000e+00
 4.350000e-01   0.000000e+00   0.000000e+00
 4.370000e-01   0.000000e+00   0.000000e+00
 4.390000e-01   0.000000e+00   0.000000e+00
 4.410000e-01   0.000000e+00   0.000000e+00
 4.430000e-01   0.000000e+00   0.000000e+00
 4.450000e-01   0.000000e+00   0.000000e+00
 4.470000e-01   0.000000e+00   0.000000e+00
 4.490000e-01   0.000000e+00   0.000000e+00
 4.510000e-01   0.000000e+00   0.000000e+00
 4.530000e-01   0.000000e+00   0.000000e+00
 4.550000e-01   0.000000e+00   0.000000e+00
 4.570000e-01   0.000000e+00   0.000000e+00
 4.590000e-01   0.000000e+00   0.000000e+00
 4.610000e-01   0.000000e+00   0.000000e+00
 4.630000e-01   0.000000e+00   0.000000e+00
 4.650000e-01   0.000000e+00   0.000000e+00
 4.670000e-01   0.000000e+00   0.000000e+00
 4.690000e-01   0.000000e+00   0.000000e+00
 4.710000e-01   0.000000e+00   0.000000e+00
 4.730000e-01   0.000000e+00   0.000000e+00
 4.750000e-01   0.000000e+00   0.000000e+00
 4.770000e-01   0.000000e+00   0.000000e+00
 4.790000e-01   0.000000e+00   0.000000e+00
 4.810000e-01   0.000000e+00   0.000000e+00
 4.830000e-01   0.000000e+00   0.000000e+00
 4.850000e-01   0.000000e+00   0.000000e+00
 4.870000e-01   0.000000e+00   0.000000e+00
 4.890000e-01   0.000000e+00   0.000000e+00
 4.910000e-01   0.000000e+00   0.000000e+00
 4.930000e-01   0.000000e+00   0.000000e+00
 4.950000e-01   0.000000e+00   0.000000e+00
 4.970000e-01   0.000000e+00   0.000000e+00
 4.990000e-01   0.000000e+00   0.000000e+00
 inf   0.000000e+00   0.000000e+00
