x5lab bin centers    value    Error 
-3.250000e-01   0.000000e+00   0.000000e+00
-3.230000e-01   0.000000e+00   0.000000e+00
-3.210000e-01   0.000000e+00   0.000000e+00
-3.190000e-01   0.000000e+00   0.000000e+00
-3.170000e-01   0.000000e+00   0.000000e+00
-3.150000e-01   0.000000e+00   0.000000e+00
-3.130000e-01   0.000000e+00   0.000000e+00
-3.110000e-01   0.000000e+00   0.000000e+00
-3.090000e-01   0.000000e+00   0.000000e+00
-3.070000e-01   0.000000e+00   0.000000e+00
-3.050000e-01   0.000000e+00   0.000000e+00
-3.030000e-01   0.000000e+00   0.000000e+00
-3.010000e-01   0.000000e+00   0.000000e+00
-2.990000e-01   0.000000e+00   0.000000e+00
-2.970000e-01   0.000000e+00   0.000000e+00
-2.950000e-01   0.000000e+00   0.000000e+00
-2.930000e-01   0.000000e+00   0.000000e+00
-2.910000e-01   0.000000e+00   0.000000e+00
-2.890000e-01   0.000000e+00   0.000000e+00
-2.870000e-01   0.000000e+00   0.000000e+00
-2.850000e-01   0.000000e+00   0.000000e+00
-2.830000e-01   0.000000e+00   0.000000e+00
-2.810000e-01   0.000000e+00   0.000000e+00
-2.790000e-01   0.000000e+00   0.000000e+00
-2.770000e-01   0.000000e+00   0.000000e+00
-2.750000e-01   0.000000e+00   0.000000e+00
-2.730000e-01   0.000000e+00   0.000000e+00
-2.710000e-01   0.000000e+00   0.000000e+00
-2.690000e-01   0.000000e+00   0.000000e+00
-2.670000e-01   0.000000e+00   0.000000e+00
-2.650000e-01   0.000000e+00   0.000000e+00
-2.630000e-01   0.000000e+00   0.000000e+00
-2.610000e-01   0.000000e+00   0.000000e+00
-2.590000e-01   0.000000e+00   0.000000e+00
-2.570000e-01   0.000000e+00   0.000000e+00
-2.550000e-01   0.000000e+00   0.000000e+00
-2.530000e-01   0.000000e+00   0.000000e+00
-2.510000e-01   0.000000e+00   0.000000e+00
-2.490000e-01   0.000000e+00   0.000000e+00
-2.470000e-01   0.000000e+00   0.000000e+00
-2.450000e-01   0.000000e+00   0.000000e+00
-2.430000e-01   0.000000e+00   0.000000e+00
-2.410000e-01   0.000000e+00   0.000000e+00
-2.390000e-01   0.000000e+00   0.000000e+00
-2.370000e-01   0.000000e+00   0.000000e+00
-2.350000e-01   0.000000e+00   0.000000e+00
-2.330000e-01   0.000000e+00   0.000000e+00
-2.310000e-01   0.000000e+00   0.000000e+00
-2.290000e-01   0.000000e+00   0.000000e+00
-2.270000e-01   0.000000e+00   0.000000e+00
-2.250000e-01   0.000000e+00   0.000000e+00
-2.230000e-01   0.000000e+00   0.000000e+00
-2.210000e-01   0.000000e+00   0.000000e+00
-2.190000e-01   0.000000e+00   0.000000e+00
-2.170000e-01   0.000000e+00   0.000000e+00
-2.150000e-01   0.000000e+00   0.000000e+00
-2.130000e-01   0.000000e+00   0.000000e+00
-2.110000e-01   0.000000e+00   0.000000e+00
-2.090000e-01   0.000000e+00   0.000000e+00
-2.070000e-01   0.000000e+00   0.000000e+00
-2.050000e-01   0.000000e+00   0.000000e+00
-2.030000e-01   0.000000e+00   0.000000e+00
-2.010000e-01   0.000000e+00   0.000000e+00
-1.990000e-01   0.000000e+00   0.000000e+00
-1.970000e-01   0.000000e+00   0.000000e+00
-1.950000e-01   0.000000e+00   0.000000e+00
-1.930000e-01   0.000000e+00   0.000000e+00
-1.910000e-01   0.000000e+00   0.000000e+00
-1.890000e-01   0.000000e+00   0.000000e+00
-1.870000e-01   0.000000e+00   0.000000e+00
-1.850000e-01   0.000000e+00   0.000000e+00
-1.830000e-01   0.000000e+00   0.000000e+00
-1.810000e-01   0.000000e+00   0.000000e+00
-1.790000e-01   0.000000e+00   0.000000e+00
-1.770000e-01   0.000000e+00   0.000000e+00
-1.750000e-01   0.000000e+00   0.000000e+00
-1.730000e-01   0.000000e+00   0.000000e+00
-1.710000e-01   0.000000e+00   0.000000e+00
-1.690000e-01   0.000000e+00   0.000000e+00
-1.670000e-01   0.000000e+00   0.000000e+00
-1.650000e-01   0.000000e+00   0.000000e+00
-1.630000e-01   0.000000e+00   0.000000e+00
-1.610000e-01   0.000000e+00   0.000000e+00
-1.590000e-01   0.000000e+00   0.000000e+00
-1.570000e-01   0.000000e+00   0.000000e+00
-1.550000e-01   0.000000e+00   0.000000e+00
-1.530000e-01   0.000000e+00   0.000000e+00
-1.510000e-01   0.000000e+00   0.000000e+00
-1.490000e-01   0.000000e+00   0.000000e+00
-1.470000e-01   0.000000e+00   0.000000e+00
-1.450000e-01   0.000000e+00   0.000000e+00
-1.430000e-01   0.000000e+00   0.000000e+00
-1.410000e-01   0.000000e+00   0.000000e+00
-1.390000e-01   0.000000e+00   0.000000e+00
-1.370000e-01   0.000000e+00   0.000000e+00
-1.350000e-01   0.000000e+00   0.000000e+00
-1.330000e-01   0.000000e+00   0.000000e+00
-1.310000e-01   0.000000e+00   0.000000e+00
-1.290000e-01   0.000000e+00   0.000000e+00
-1.270000e-01   0.000000e+00   0.000000e+00
-1.250000e-01   0.000000e+00   0.000000e+00
-1.230000e-01   0.000000e+00   0.000000e+00
-1.210000e-01   0.000000e+00   0.000000e+00
-1.190000e-01   0.000000e+00   0.000000e+00
-1.170000e-01   0.000000e+00   0.000000e+00
-1.150000e-01   0.000000e+00   0.000000e+00
-1.130000e-01   0.000000e+00   0.000000e+00
-1.110000e-01   0.000000e+00   0.000000e+00
-1.090000e-01   0.000000e+00   0.000000e+00
-1.070000e-01   0.000000e+00   0.000000e+00
-1.050000e-01   0.000000e+00   0.000000e+00
-1.030000e-01   0.000000e+00   0.000000e+00
-1.010000e-01   0.000000e+00   0.000000e+00
-9.900000e-02   0.000000e+00   0.000000e+00
-9.700000e-02   0.000000e+00   0.000000e+00
-9.500000e-02   0.000000e+00   0.000000e+00
-9.300000e-02   0.000000e+00   0.000000e+00
-9.100000e-02   2.005611e-10   1.993473e-10
-8.900000e-02   0.000000e+00   0.000000e+00
-8.700000e-02   0.000000e+00   0.000000e+00
-8.500000e-02   0.000000e+00   0.000000e+00
-8.300000e-02   0.000000e+00   0.000000e+00
-8.100000e-02   1.530640e-12   1.530640e-12
-7.900000e-02   0.000000e+00   0.000000e+00
-7.700000e-02   0.000000e+00   0.000000e+00
-7.500000e-02   0.000000e+00   0.000000e+00
-7.300000e-02   0.000000e+00   0.000000e+00
-7.100000e-02   0.000000e+00   0.000000e+00
-6.900000e-02   0.000000e+00   0.000000e+00
-6.700000e-02   0.000000e+00   0.000000e+00
-6.500000e-02   0.000000e+00   0.000000e+00
-6.300000e-02   0.000000e+00   0.000000e+00
-6.100000e-02   0.000000e+00   0.000000e+00
-5.900000e-02   0.000000e+00   0.000000e+00
-5.700000e-02   0.000000e+00   0.000000e+00
-5.500000e-02   2.442108e-05   2.436197e-05
-5.300000e-02   1.167196e-02   8.105344e-03
-5.100000e-02   1.431391e-09   1.431391e-09
-4.900000e-02   9.063033e-04   5.456185e-04
-4.700000e-02   5.174745e-03   3.787059e-03
-4.500000e-02   2.378315e-03   1.627576e-03
-4.300000e-02   1.147329e-03   9.164000e-04
-4.100000e-02   7.495268e-03   7.410580e-03
-3.900000e-02   1.863005e-03   1.230887e-03
-3.700000e-02   8.125991e-03   4.707685e-03
-3.500000e-02   2.216853e-03   1.514752e-03
-3.300000e-02   3.126031e-03   2.685473e-03
-3.100000e-02   1.905473e-02   9.380631e-03
-2.900000e-02   2.835359e-02   1.543030e-02
-2.700000e-02   1.894102e-02   1.280397e-02
-2.500000e-02   2.124921e-02   1.187608e-02
-2.300000e-02   4.762651e-02   3.605514e-02
-2.100000e-02   2.981730e-02   2.044928e-02
-1.900000e-02   4.030102e-02   2.341955e-02
-1.700000e-02   5.808902e-02   3.456293e-02
-1.500000e-02   3.238671e-02   2.349864e-02
-1.300000e-02   4.828874e-02   3.344145e-02
-1.100000e-02   9.596843e-02   6.798828e-02
-9.000000e-03   1.831472e-01   1.256385e-01
-7.000000e-03   1.667681e-01   1.107384e-01
-5.000000e-03   1.456843e-01   9.819826e-02
-3.000000e-03   1.515483e-01   1.038268e-01
-1.000000e-03   1.589713e-01   9.754127e-02
 1.000000e-03   1.505324e-01   1.036380e-01
 3.000000e-03   1.732467e-01   1.077636e-01
 5.000000e-03   1.431674e-01   1.009698e-01
 7.000000e-03   1.181642e-01   7.986415e-02
 9.000000e-03   1.371447e-01   7.865595e-02
 1.100000e-02   1.096515e-01   6.209183e-02
 1.300000e-02   7.305484e-02   5.175451e-02
 1.500000e-02   6.172502e-02   4.266255e-02
 1.700000e-02   6.772798e-02   4.750804e-02
 1.900000e-02   2.975692e-02   2.125505e-02
 2.100000e-02   3.467525e-02   2.335471e-02
 2.300000e-02   2.401394e-02   1.805130e-02
 2.500000e-02   3.047655e-02   2.109830e-02
 2.700000e-02   1.110121e-02   8.346587e-03
 2.900000e-02   9.610843e-03   6.098023e-03
 3.100000e-02   6.291532e-03   3.453563e-03
 3.300000e-02   5.497004e-03   3.577165e-03
 3.500000e-02   5.429877e-03   3.449415e-03
 3.700000e-02   3.901963e-03   2.937383e-03
 3.900000e-02   0.000000e+00   0.000000e+00
 4.100000e-02   2.856639e-03   2.159835e-03
 4.300000e-02   2.829151e-03   1.748050e-03
 4.500000e-02   7.849162e-04   6.675193e-04
 4.700000e-02   0.000000e+00   0.000000e+00
 4.900000e-02   5.424911e-08   5.424752e-08
 5.100000e-02   2.855878e-04   2.565323e-04
 5.300000e-02   1.202318e-04   8.954921e-05
 5.500000e-02   0.000000e+00   0.000000e+00
 5.700000e-02   0.000000e+00   0.000000e+00
 5.900000e-02   0.000000e+00   0.000000e+00
 6.100000e-02   0.000000e+00   0.000000e+00
 6.300000e-02   0.000000e+00   0.000000e+00
 6.500000e-02   0.000000e+00   0.000000e+00
 6.700000e-02   0.000000e+00   0.000000e+00
 6.900000e-02   0.000000e+00   0.000000e+00
 7.100000e-02   0.000000e+00   0.000000e+00
 7.300000e-02   0.000000e+00   0.000000e+00
 7.500000e-02   0.000000e+00   0.000000e+00
 7.700000e-02   0.000000e+00   0.000000e+00
 7.900000e-02   0.000000e+00   0.000000e+00
 8.100000e-02   0.000000e+00   0.000000e+00
 8.300000e-02   0.000000e+00   0.000000e+00
 8.500000e-02   0.000000e+00   0.000000e+00
 8.700000e-02   0.000000e+00   0.000000e+00
 8.900000e-02   0.000000e+00   0.000000e+00
 9.100000e-02   0.000000e+00   0.000000e+00
 9.300000e-02   0.000000e+00   0.000000e+00
 9.500000e-02   0.000000e+00   0.000000e+00
 9.700000e-02   0.000000e+00   0.000000e+00
 9.900000e-02   0.000000e+00   0.000000e+00
 1.010000e-01   0.000000e+00   0.000000e+00
 1.030000e-01   0.000000e+00   0.000000e+00
 1.050000e-01   0.000000e+00   0.000000e+00
 1.070000e-01   0.000000e+00   0.000000e+00
 1.090000e-01   0.000000e+00   0.000000e+00
 1.110000e-01   0.000000e+00   0.000000e+00
 1.130000e-01   0.000000e+00   0.000000e+00
 1.150000e-01   0.000000e+00   0.000000e+00
 1.170000e-01   0.000000e+00   0.000000e+00
 1.190000e-01   0.000000e+00   0.000000e+00
 1.210000e-01   0.000000e+00   0.000000e+00
 1.230000e-01   0.000000e+00   0.000000e+00
 1.250000e-01   0.000000e+00   0.000000e+00
 1.270000e-01   0.000000e+00   0.000000e+00
 1.290000e-01   0.000000e+00   0.000000e+00
 1.310000e-01   0.000000e+00   0.000000e+00
 1.330000e-01   0.000000e+00   0.000000e+00
 1.350000e-01   0.000000e+00   0.000000e+00
 1.370000e-01   0.000000e+00   0.000000e+00
 1.390000e-01   0.000000e+00   0.000000e+00
 1.410000e-01   0.000000e+00   0.000000e+00
 1.430000e-01   0.000000e+00   0.000000e+00
 1.450000e-01   0.000000e+00   0.000000e+00
 1.470000e-01   0.000000e+00   0.000000e+00
 1.490000e-01   0.000000e+00   0.000000e+00
 1.510000e-01   0.000000e+00   0.000000e+00
 1.530000e-01   0.000000e+00   0.000000e+00
 1.550000e-01   0.000000e+00   0.000000e+00
 1.570000e-01   0.000000e+00   0.000000e+00
 1.590000e-01   0.000000e+00   0.000000e+00
 1.610000e-01   0.000000e+00   0.000000e+00
 1.630000e-01   0.000000e+00   0.000000e+00
 1.650000e-01   0.000000e+00   0.000000e+00
 1.670000e-01   0.000000e+00   0.000000e+00
 1.690000e-01   0.000000e+00   0.000000e+00
 1.710000e-01   0.000000e+00   0.000000e+00
 1.730000e-01   0.000000e+00   0.000000e+00
 1.750000e-01   0.000000e+00   0.000000e+00
 1.770000e-01   0.000000e+00   0.000000e+00
 1.790000e-01   0.000000e+00   0.000000e+00
 1.810000e-01   0.000000e+00   0.000000e+00
 1.830000e-01   0.000000e+00   0.000000e+00
 1.850000e-01   0.000000e+00   0.000000e+00
 1.870000e-01   0.000000e+00   0.000000e+00
 1.890000e-01   0.000000e+00   0.000000e+00
 1.910000e-01   0.000000e+00   0.000000e+00
 1.930000e-01   0.000000e+00   0.000000e+00
 1.950000e-01   0.000000e+00   0.000000e+00
 1.970000e-01   0.000000e+00   0.000000e+00
 1.990000e-01   0.000000e+00   0.000000e+00
 2.010000e-01   0.000000e+00   0.000000e+00
 2.030000e-01   0.000000e+00   0.000000e+00
 2.050000e-01   0.000000e+00   0.000000e+00
 2.070000e-01   0.000000e+00   0.000000e+00
 2.090000e-01   0.000000e+00   0.000000e+00
 2.110000e-01   0.000000e+00   0.000000e+00
 2.130000e-01   0.000000e+00   0.000000e+00
 2.150000e-01   0.000000e+00   0.000000e+00
 2.170000e-01   0.000000e+00   0.000000e+00
 2.190000e-01   0.000000e+00   0.000000e+00
 2.210000e-01   0.000000e+00   0.000000e+00
 2.230000e-01   0.000000e+00   0.000000e+00
 2.250000e-01   0.000000e+00   0.000000e+00
 2.270000e-01   0.000000e+00   0.000000e+00
 2.290000e-01   0.000000e+00   0.000000e+00
 2.310000e-01   0.000000e+00   0.000000e+00
 2.330000e-01   0.000000e+00   0.000000e+00
 2.350000e-01   0.000000e+00   0.000000e+00
 2.370000e-01   0.000000e+00   0.000000e+00
 2.390000e-01   0.000000e+00   0.000000e+00
 2.410000e-01   0.000000e+00   0.000000e+00
 2.430000e-01   0.000000e+00   0.000000e+00
 2.450000e-01   0.000000e+00   0.000000e+00
 2.470000e-01   0.000000e+00   0.000000e+00
 2.490000e-01   0.000000e+00   0.000000e+00
 2.510000e-01   0.000000e+00   0.000000e+00
 2.530000e-01   0.000000e+00   0.000000e+00
 2.550000e-01   0.000000e+00   0.000000e+00
 2.570000e-01   0.000000e+00   0.000000e+00
 2.590000e-01   0.000000e+00   0.000000e+00
 2.610000e-01   0.000000e+00   0.000000e+00
 2.630000e-01   0.000000e+00   0.000000e+00
 2.650000e-01   0.000000e+00   0.000000e+00
 2.670000e-01   0.000000e+00   0.000000e+00
 2.690000e-01   0.000000e+00   0.000000e+00
 2.710000e-01   0.000000e+00   0.000000e+00
 2.730000e-01   0.000000e+00   0.000000e+00
 2.750000e-01   0.000000e+00   0.000000e+00
 2.770000e-01   0.000000e+00   0.000000e+00
 2.790000e-01   0.000000e+00   0.000000e+00
 2.810000e-01   0.000000e+00   0.000000e+00
 2.830000e-01   0.000000e+00   0.000000e+00
 2.850000e-01   0.000000e+00   0.000000e+00
 2.870000e-01   0.000000e+00   0.000000e+00
 2.890000e-01   0.000000e+00   0.000000e+00
 2.910000e-01   0.000000e+00   0.000000e+00
 2.930000e-01   0.000000e+00   0.000000e+00
 2.950000e-01   0.000000e+00   0.000000e+00
 2.970000e-01   0.000000e+00   0.000000e+00
 2.990000e-01   0.000000e+00   0.000000e+00
 3.010000e-01   0.000000e+00   0.000000e+00
 3.030000e-01   0.000000e+00   0.000000e+00
 3.050000e-01   0.000000e+00   0.000000e+00
 3.070000e-01   0.000000e+00   0.000000e+00
 3.090000e-01   0.000000e+00   0.000000e+00
 3.110000e-01   0.000000e+00   0.000000e+00
 3.130000e-01   0.000000e+00   0.000000e+00
 3.150000e-01   0.000000e+00   0.000000e+00
 3.170000e-01   0.000000e+00   0.000000e+00
 3.190000e-01   0.000000e+00   0.000000e+00
 3.210000e-01   0.000000e+00   0.000000e+00
 3.230000e-01   0.000000e+00   0.000000e+00
 3.250000e-01   0.000000e+00   0.000000e+00
 3.270000e-01   0.000000e+00   0.000000e+00
 3.290000e-01   0.000000e+00   0.000000e+00
 3.310000e-01   0.000000e+00   0.000000e+00
 3.330000e-01   0.000000e+00   0.000000e+00
 3.350000e-01   0.000000e+00   0.000000e+00
 3.370000e-01   0.000000e+00   0.000000e+00
 3.390000e-01   0.000000e+00   0.000000e+00
 3.410000e-01   0.000000e+00   0.000000e+00
 3.430000e-01   0.000000e+00   0.000000e+00
 3.450000e-01   0.000000e+00   0.000000e+00
 3.470000e-01   0.000000e+00   0.000000e+00
 3.490000e-01   0.000000e+00   0.000000e+00
 3.510000e-01   0.000000e+00   0.000000e+00
 3.530000e-01   0.000000e+00   0.000000e+00
 3.550000e-01   0.000000e+00   0.000000e+00
 3.570000e-01   0.000000e+00   0.000000e+00
 3.590000e-01   0.000000e+00   0.000000e+00
 3.610000e-01   0.000000e+00   0.000000e+00
 3.630000e-01   0.000000e+00   0.000000e+00
 3.650000e-01   0.000000e+00   0.000000e+00
 3.670000e-01   0.000000e+00   0.000000e+00
 3.690000e-01   0.000000e+00   0.000000e+00
 3.710000e-01   0.000000e+00   0.000000e+00
 3.730000e-01   0.000000e+00   0.000000e+00
 3.750000e-01   0.000000e+00   0.000000e+00
 3.770000e-01   0.000000e+00   0.000000e+00
 3.790000e-01   0.000000e+00   0.000000e+00
 3.810000e-01   0.000000e+00   0.000000e+00
 3.830000e-01   0.000000e+00   0.000000e+00
 3.850000e-01   0.000000e+00   0.000000e+00
 3.870000e-01   0.000000e+00   0.000000e+00
 3.890000e-01   0.000000e+00   0.000000e+00
 3.910000e-01   0.000000e+00   0.000000e+00
 3.930000e-01   0.000000e+00   0.000000e+00
 3.950000e-01   0.000000e+00   0.000000e+00
 3.970000e-01   0.000000e+00   0.000000e+00
 3.990000e-01   0.000000e+00   0.000000e+00
 4.010000e-01   0.000000e+00   0.000000e+00
 4.030000e-01   0.000000e+00   0.000000e+00
 4.050000e-01   0.000000e+00   0.000000e+00
 4.070000e-01   0.000000e+00   0.000000e+00
 4.090000e-01   0.000000e+00   0.000000e+00
 4.110000e-01   0.000000e+00   0.000000e+00
 4.130000e-01   0.000000e+00   0.000000e+00
 4.150000e-01   0.000000e+00   0.000000e+00
 4.170000e-01   0.000000e+00   0.000000e+00
 4.190000e-01   0.000000e+00   0.000000e+00
 4.210000e-01   0.000000e+00   0.000000e+00
 4.230000e-01   0.000000e+00   0.000000e+00
 4.250000e-01   0.000000e+00   0.000000e+00
 4.270000e-01   0.000000e+00   0.000000e+00
 4.290000e-01   0.000000e+00   0.000000e+00
 4.310000e-01   0.000000e+00   0.000000e+00
 4.330000e-01   0.000000e+00   0.000000e+00
 4.350000e-01   0.000000e+00   0.000000e+00
 4.370000e-01   0.000000e+00   0.000000e+00
 4.390000e-01   0.000000e+00   0.000000e+00
 4.410000e-01   0.000000e+00   0.000000e+00
 4.430000e-01   0.000000e+00   0.000000e+00
 4.450000e-01   0.000000e+00   0.000000e+00
 4.470000e-01   0.000000e+00   0.000000e+00
 4.490000e-01   0.000000e+00   0.000000e+00
 4.510000e-01   0.000000e+00   0.000000e+00
 4.530000e-01   0.000000e+00   0.000000e+00
 4.550000e-01   0.000000e+00   0.000000e+00
 4.570000e-01   0.000000e+00   0.000000e+00
 4.590000e-01   0.000000e+00   0.000000e+00
 4.610000e-01   0.000000e+00   0.000000e+00
 4.630000e-01   0.000000e+00   0.000000e+00
 4.650000e-01   0.000000e+00   0.000000e+00
 4.670000e-01   0.000000e+00   0.000000e+00
 4.690000e-01   0.000000e+00   0.000000e+00
 4.710000e-01   0.000000e+00   0.000000e+00
 4.730000e-01   0.000000e+00   0.000000e+00
 4.750000e-01   0.000000e+00   0.000000e+00
 4.770000e-01   0.000000e+00   0.000000e+00
 4.790000e-01   0.000000e+00   0.000000e+00
 4.810000e-01   0.000000e+00   0.000000e+00
 4.830000e-01   0.000000e+00   0.000000e+00
 4.850000e-01   0.000000e+00   0.000000e+00
 4.870000e-01   0.000000e+00   0.000000e+00
 4.890000e-01   0.000000e+00   0.000000e+00
 4.910000e-01   0.000000e+00   0.000000e+00
 4.930000e-01   0.000000e+00   0.000000e+00
 4.950000e-01   0.000000e+00   0.000000e+00
 4.970000e-01   0.000000e+00   0.000000e+00
 4.990000e-01   0.000000e+00   0.000000e+00
 inf   0.000000e+00   0.000000e+00
