y5lab bin centers    value    Error 
-1.428000e-01   0.000000e+00   0.000000e+00
-1.420000e-01   0.000000e+00   0.000000e+00
-1.412000e-01   0.000000e+00   0.000000e+00
-1.404000e-01   0.000000e+00   0.000000e+00
-1.396000e-01   0.000000e+00   0.000000e+00
-1.388000e-01   0.000000e+00   0.000000e+00
-1.380000e-01   0.000000e+00   0.000000e+00
-1.372000e-01   0.000000e+00   0.000000e+00
-1.364000e-01   0.000000e+00   0.000000e+00
-1.356000e-01   0.000000e+00   0.000000e+00
-1.348000e-01   0.000000e+00   0.000000e+00
-1.340000e-01   0.000000e+00   0.000000e+00
-1.332000e-01   0.000000e+00   0.000000e+00
-1.324000e-01   0.000000e+00   0.000000e+00
-1.316000e-01   0.000000e+00   0.000000e+00
-1.308000e-01   0.000000e+00   0.000000e+00
-1.300000e-01   0.000000e+00   0.000000e+00
-1.292000e-01   0.000000e+00   0.000000e+00
-1.284000e-01   0.000000e+00   0.000000e+00
-1.276000e-01   0.000000e+00   0.000000e+00
-1.268000e-01   0.000000e+00   0.000000e+00
-1.260000e-01   0.000000e+00   0.000000e+00
-1.252000e-01   0.000000e+00   0.000000e+00
-1.244000e-01   0.000000e+00   0.000000e+00
-1.236000e-01   0.000000e+00   0.000000e+00
-1.228000e-01   0.000000e+00   0.000000e+00
-1.220000e-01   0.000000e+00   0.000000e+00
-1.212000e-01   0.000000e+00   0.000000e+00
-1.204000e-01   0.000000e+00   0.000000e+00
-1.196000e-01   0.000000e+00   0.000000e+00
-1.188000e-01   0.000000e+00   0.000000e+00
-1.180000e-01   0.000000e+00   0.000000e+00
-1.172000e-01   0.000000e+00   0.000000e+00
-1.164000e-01   0.000000e+00   0.000000e+00
-1.156000e-01   0.000000e+00   0.000000e+00
-1.148000e-01   0.000000e+00   0.000000e+00
-1.140000e-01   0.000000e+00   0.000000e+00
-1.132000e-01   0.000000e+00   0.000000e+00
-1.124000e-01   0.000000e+00   0.000000e+00
-1.116000e-01   0.000000e+00   0.000000e+00
-1.108000e-01   0.000000e+00   0.000000e+00
-1.100000e-01   0.000000e+00   0.000000e+00
-1.092000e-01   0.000000e+00   0.000000e+00
-1.084000e-01   0.000000e+00   0.000000e+00
-1.076000e-01   0.000000e+00   0.000000e+00
-1.068000e-01   0.000000e+00   0.000000e+00
-1.060000e-01   0.000000e+00   0.000000e+00
-1.052000e-01   0.000000e+00   0.000000e+00
-1.044000e-01   0.000000e+00   0.000000e+00
-1.036000e-01   0.000000e+00   0.000000e+00
-1.028000e-01   0.000000e+00   0.000000e+00
-1.020000e-01   0.000000e+00   0.000000e+00
-1.012000e-01   0.000000e+00   0.000000e+00
-1.004000e-01   0.000000e+00   0.000000e+00
-9.960000e-02   0.000000e+00   0.000000e+00
-9.880000e-02   0.000000e+00   0.000000e+00
-9.800000e-02   0.000000e+00   0.000000e+00
-9.720000e-02   0.000000e+00   0.000000e+00
-9.640000e-02   0.000000e+00   0.000000e+00
-9.560000e-02   0.000000e+00   0.000000e+00
-9.480000e-02   0.000000e+00   0.000000e+00
-9.400000e-02   0.000000e+00   0.000000e+00
-9.320000e-02   0.000000e+00   0.000000e+00
-9.240000e-02   0.000000e+00   0.000000e+00
-9.160000e-02   0.000000e+00   0.000000e+00
-9.080000e-02   0.000000e+00   0.000000e+00
-9.000000e-02   0.000000e+00   0.000000e+00
-8.920000e-02   0.000000e+00   0.000000e+00
-8.840000e-02   0.000000e+00   0.000000e+00
-8.760000e-02   0.000000e+00   0.000000e+00
-8.680000e-02   0.000000e+00   0.000000e+00
-8.600000e-02   0.000000e+00   0.000000e+00
-8.520000e-02   0.000000e+00   0.000000e+00
-8.440000e-02   0.000000e+00   0.000000e+00
-8.360000e-02   0.000000e+00   0.000000e+00
-8.280000e-02   0.000000e+00   0.000000e+00
-8.200000e-02   0.000000e+00   0.000000e+00
-8.120000e-02   0.000000e+00   0.000000e+00
-8.040000e-02   0.000000e+00   0.000000e+00
-7.960000e-02   1.027741e-14   1.027741e-14
-7.880000e-02   0.000000e+00   0.000000e+00
-7.800000e-02   0.000000e+00   0.000000e+00
-7.720000e-02   0.000000e+00   0.000000e+00
-7.640000e-02   0.000000e+00   0.000000e+00
-7.560000e-02   0.000000e+00   0.000000e+00
-7.480000e-02   0.000000e+00   0.000000e+00
-7.400000e-02   0.000000e+00   0.000000e+00
-7.320000e-02   0.000000e+00   0.000000e+00
-7.240000e-02   0.000000e+00   0.000000e+00
-7.160000e-02   0.000000e+00   0.000000e+00
-7.080000e-02   0.000000e+00   0.000000e+00
-7.000000e-02   0.000000e+00   0.000000e+00
-6.920000e-02   0.000000e+00   0.000000e+00
-6.840000e-02   0.000000e+00   0.000000e+00
-6.760000e-02   0.000000e+00   0.000000e+00
-6.680000e-02   0.000000e+00   0.000000e+00
-6.600000e-02   0.000000e+00   0.000000e+00
-6.520000e-02   0.000000e+00   0.000000e+00
-6.440000e-02   0.000000e+00   0.000000e+00
-6.360000e-02   0.000000e+00   0.000000e+00
-6.280000e-02   0.000000e+00   0.000000e+00
-6.200000e-02   0.000000e+00   0.000000e+00
-6.120000e-02   0.000000e+00   0.000000e+00
-6.040000e-02   0.000000e+00   0.000000e+00
-5.960000e-02   0.000000e+00   0.000000e+00
-5.880000e-02   0.000000e+00   0.000000e+00
-5.800000e-02   0.000000e+00   0.000000e+00
-5.720000e-02   0.000000e+00   0.000000e+00
-5.640000e-02   0.000000e+00   0.000000e+00
-5.560000e-02   0.000000e+00   0.000000e+00
-5.480000e-02   0.000000e+00   0.000000e+00
-5.400000e-02   2.803498e-04   2.803498e-04
-5.320000e-02   9.222344e-05   9.222344e-05
-5.240000e-02   0.000000e+00   0.000000e+00
-5.160000e-02   7.903587e-04   5.363727e-04
-5.080000e-02   1.713781e-04   1.713781e-04
-5.000000e-02   8.452817e-03   8.267148e-03
-4.920000e-02   4.209975e-03   3.673649e-03
-4.840000e-02   1.142531e-03   7.855434e-04
-4.760000e-02   1.277760e-03   1.013346e-03
-4.680000e-02   3.604479e-02   3.582259e-02
-4.600000e-02   1.146548e-03   1.146548e-03
-4.520000e-02   1.837995e-03   1.366037e-03
-4.440000e-02   3.967034e-03   2.810731e-03
-4.360000e-02   1.432495e-02   1.259860e-02
-4.280000e-02   6.280602e-04   6.280602e-04
-4.200000e-02   3.245202e-02   2.947634e-02
-4.120000e-02   5.388037e-03   3.602687e-03
-4.040000e-02   4.163364e-03   4.163364e-03
-3.960000e-02   9.215947e-03   6.150658e-03
-3.880000e-02   1.899350e-03   1.555692e-03
-3.800000e-02   2.271607e-02   1.775295e-02
-3.720000e-02   4.970940e-03   3.314844e-03
-3.640000e-02   5.207885e-03   3.482668e-03
-3.560000e-02   1.073521e-02   7.341684e-03
-3.480000e-02   5.102763e-03   3.404188e-03
-3.400000e-02   2.590268e-02   1.772374e-02
-3.320000e-02   8.188508e-03   5.656867e-03
-3.240000e-02   1.101184e-02   7.613482e-03
-3.160000e-02   1.218279e-02   8.447050e-03
-3.080000e-02   6.038043e-03   4.716782e-03
-3.000000e-02   1.420189e-02   1.125464e-02
-2.920000e-02   3.070771e-02   2.432271e-02
-2.840000e-02   1.159939e-02   7.882646e-03
-2.760000e-02   1.387322e-02   1.049581e-02
-2.680000e-02   3.173489e-02   2.117304e-02
-2.600000e-02   2.911048e-02   1.950351e-02
-2.520000e-02   3.204480e-02   2.259979e-02
-2.440000e-02   2.273403e-02   1.758472e-02
-2.360000e-02   1.686539e-02   1.165883e-02
-2.280000e-02   8.836209e-02   7.697914e-02
-2.200000e-02   3.035750e-02   2.370327e-02
-2.120000e-02   3.760858e-02   2.832808e-02
-2.040000e-02   2.302278e-02   1.571890e-02
-1.960000e-02   3.872980e-02   2.632287e-02
-1.880000e-02   8.121386e-02   6.164757e-02
-1.800000e-02   4.026771e-02   2.714803e-02
-1.720000e-02   5.951629e-02   3.981543e-02
-1.640000e-02   9.430359e-02   6.514273e-02
-1.560000e-02   5.792407e-02   4.843351e-02
-1.480000e-02   7.947917e-02   5.937296e-02
-1.400000e-02   9.183084e-02   6.859507e-02
-1.320000e-02   7.699561e-02   5.137091e-02
-1.240000e-02   1.114223e-01   7.462562e-02
-1.160000e-02   1.625089e-01   1.094634e-01
-1.080000e-02   1.184107e-01   8.143197e-02
-1.000000e-02   1.194249e-01   8.295223e-02
-9.200000e-03   2.143165e-01   1.489976e-01
-8.400000e-03   1.808883e-01   1.230638e-01
-7.600000e-03   1.656490e-01   1.116617e-01
-6.800000e-03   2.283751e-01   1.538244e-01
-6.000000e-03   1.597129e-01   1.071169e-01
-5.200000e-03   1.947306e-01   1.352505e-01
-4.400000e-03   2.946527e-01   2.006413e-01
-3.600000e-03   2.356946e-01   1.605128e-01
-2.800000e-03   1.545910e-01   1.030619e-01
-2.000000e-03   2.018215e-01   1.352078e-01
-1.200000e-03   2.082018e-01   1.388184e-01
-4.000000e-04   2.204510e-01   1.469910e-01
 4.000000e-04   7.614840e+03   2.479262e+03
 1.200000e-03   2.379545e-01   1.702102e-01
 2.000000e-03   1.605271e-01   1.104401e-01
 2.800000e-03   2.932964e-01   1.984099e-01
 3.600000e-03   3.591823e-01   2.699524e-01
 4.400000e-03   3.578900e-01   2.732801e-01
 5.200000e-03   1.718050e-01   1.172522e-01
 6.000000e-03   1.846286e-01   1.275431e-01
 6.800000e-03   1.203070e-01   8.065683e-02
 7.600000e-03   1.846834e+01   1.832744e+01
 8.400000e-03   1.383336e-01   9.407931e-02
 9.200000e-03   1.883306e-01   1.419290e-01
 1.000000e-02   1.644461e-01   1.301272e-01
 1.080000e-02   1.703250e-01   1.325717e-01
 1.160000e-02   1.872830e-01   1.277459e-01
 1.240000e-02   8.038260e-02   5.473013e-02
 1.320000e-02   5.591431e-02   3.814114e-02
 1.400000e-02   5.232501e-02   3.496837e-02
 1.480000e-02   1.276193e-01   1.026611e-01
 1.560000e-02   1.019016e-01   7.840172e-02
 1.640000e-02   8.137008e-02   5.964204e-02
 1.720000e-02   1.718102e-02   1.152105e-02
 1.800000e-02   2.600697e-02   2.071835e-02
 1.880000e-02   3.025800e-02   2.663358e-02
 1.960000e-02   2.612984e-02   1.864812e-02
 2.040000e-02   2.855820e-02   1.929194e-02
 2.120000e-02   2.029845e-02   1.418946e-02
 2.200000e-02   3.427563e-02   2.285328e-02
 2.280000e-02   2.266285e-03   1.518746e-03
 2.360000e-02   3.922020e-02   2.637248e-02
 2.440000e-02   1.394332e-02   1.026753e-02
 2.520000e-02   2.659727e-02   1.919509e-02
 2.600000e-02   7.868624e-03   6.978524e-03
 2.680000e-02   8.693149e-03   7.369638e-03
 2.760000e-02   2.393547e-02   1.625914e-02
 2.840000e-02   1.571444e-02   1.068898e-02
 2.920000e-02   2.051548e-02   1.572799e-02
 3.000000e-02   1.175809e-02   1.118063e-02
 3.080000e-02   2.277907e-02   1.532070e-02
 3.160000e-02   5.288623e-03   4.260011e-03
 3.240000e-02   5.633250e-03   4.028636e-03
 3.320000e-02   1.630983e-02   1.365545e-02
 3.400000e-02   4.796592e-03   4.796592e-03
 3.480000e-02   1.126197e-01   1.123367e-01
 3.560000e-02   6.662460e-03   4.749000e-03
 3.640000e-02   1.653746e-02   1.595303e-02
 3.720000e-02   6.133410e-03   4.552291e-03
 3.800000e-02   4.096254e-03   2.762400e-03
 3.880000e-02   2.344303e-03   2.074024e-03
 3.960000e-02   3.329983e-03   2.623182e-03
 4.040000e-02   1.143564e-02   9.727361e-03
 4.120000e-02   3.265554e-02   2.218709e-02
 4.200000e-02   2.643316e-02   2.174385e-02
 4.280000e-02   3.371689e-03   3.371689e-03
 4.360000e-02   4.760686e-04   4.760686e-04
 4.440000e-02   1.072816e-02   1.008021e-02
 4.520000e-02   1.289153e-03   1.289153e-03
 4.600000e-02   1.124917e-03   1.124917e-03
 4.680000e-02   1.563592e-03   1.563592e-03
 4.760000e-02   4.024964e-03   3.066731e-03
 4.840000e-02   1.173454e-04   1.173454e-04
 4.920000e-02   0.000000e+00   0.000000e+00
 5.000000e-02   1.580439e-02   1.580439e-02
 5.080000e-02   0.000000e+00   0.000000e+00
 5.160000e-02   7.713977e-05   7.713977e-05
 5.240000e-02   2.958784e-03   2.958784e-03
 5.320000e-02   2.498512e-04   2.498512e-04
 5.400000e-02   0.000000e+00   0.000000e+00
 5.480000e-02   0.000000e+00   0.000000e+00
 5.560000e-02   0.000000e+00   0.000000e+00
 5.640000e-02   0.000000e+00   0.000000e+00
 5.720000e-02   0.000000e+00   0.000000e+00
 5.800000e-02   0.000000e+00   0.000000e+00
 5.880000e-02   0.000000e+00   0.000000e+00
 5.960000e-02   0.000000e+00   0.000000e+00
 6.040000e-02   0.000000e+00   0.000000e+00
 6.120000e-02   0.000000e+00   0.000000e+00
 6.200000e-02   0.000000e+00   0.000000e+00
 6.280000e-02   0.000000e+00   0.000000e+00
 6.360000e-02   0.000000e+00   0.000000e+00
 6.440000e-02   0.000000e+00   0.000000e+00
 6.520000e-02   0.000000e+00   0.000000e+00
 6.600000e-02   0.000000e+00   0.000000e+00
 6.680000e-02   0.000000e+00   0.000000e+00
 6.760000e-02   0.000000e+00   0.000000e+00
 6.840000e-02   0.000000e+00   0.000000e+00
 6.920000e-02   0.000000e+00   0.000000e+00
 7.000000e-02   0.000000e+00   0.000000e+00
 7.080000e-02   0.000000e+00   0.000000e+00
 7.160000e-02   0.000000e+00   0.000000e+00
 7.240000e-02   0.000000e+00   0.000000e+00
 7.320000e-02   0.000000e+00   0.000000e+00
 7.400000e-02   0.000000e+00   0.000000e+00
 7.480000e-02   0.000000e+00   0.000000e+00
 7.560000e-02   0.000000e+00   0.000000e+00
 7.640000e-02   0.000000e+00   0.000000e+00
 7.720000e-02   0.000000e+00   0.000000e+00
 7.800000e-02   0.000000e+00   0.000000e+00
 7.880000e-02   0.000000e+00   0.000000e+00
 7.960000e-02   0.000000e+00   0.000000e+00
 8.040000e-02   0.000000e+00   0.000000e+00
 8.120000e-02   0.000000e+00   0.000000e+00
 8.200000e-02   0.000000e+00   0.000000e+00
 8.280000e-02   0.000000e+00   0.000000e+00
 8.360000e-02   0.000000e+00   0.000000e+00
 8.440000e-02   0.000000e+00   0.000000e+00
 8.520000e-02   0.000000e+00   0.000000e+00
 8.600000e-02   0.000000e+00   0.000000e+00
 8.680000e-02   0.000000e+00   0.000000e+00
 8.760000e-02   0.000000e+00   0.000000e+00
 8.840000e-02   0.000000e+00   0.000000e+00
 8.920000e-02   0.000000e+00   0.000000e+00
 9.000000e-02   0.000000e+00   0.000000e+00
 9.080000e-02   0.000000e+00   0.000000e+00
 9.160000e-02   0.000000e+00   0.000000e+00
 9.240000e-02   0.000000e+00   0.000000e+00
 9.320000e-02   0.000000e+00   0.000000e+00
 9.400000e-02   0.000000e+00   0.000000e+00
 9.480000e-02   0.000000e+00   0.000000e+00
 9.560000e-02   0.000000e+00   0.000000e+00
 9.640000e-02   0.000000e+00   0.000000e+00
 9.720000e-02   0.000000e+00   0.000000e+00
 9.800000e-02   0.000000e+00   0.000000e+00
 9.880000e-02   0.000000e+00   0.000000e+00
 9.960000e-02   0.000000e+00   0.000000e+00
 1.004000e-01   0.000000e+00   0.000000e+00
 1.012000e-01   0.000000e+00   0.000000e+00
 1.020000e-01   0.000000e+00   0.000000e+00
 1.028000e-01   0.000000e+00   0.000000e+00
 1.036000e-01   0.000000e+00   0.000000e+00
 1.044000e-01   0.000000e+00   0.000000e+00
 1.052000e-01   0.000000e+00   0.000000e+00
 1.060000e-01   0.000000e+00   0.000000e+00
 1.068000e-01   0.000000e+00   0.000000e+00
 1.076000e-01   0.000000e+00   0.000000e+00
 1.084000e-01   0.000000e+00   0.000000e+00
 1.092000e-01   0.000000e+00   0.000000e+00
 1.100000e-01   0.000000e+00   0.000000e+00
 1.108000e-01   0.000000e+00   0.000000e+00
 1.116000e-01   0.000000e+00   0.000000e+00
 1.124000e-01   0.000000e+00   0.000000e+00
 1.132000e-01   0.000000e+00   0.000000e+00
 1.140000e-01   0.000000e+00   0.000000e+00
 1.148000e-01   0.000000e+00   0.000000e+00
 1.156000e-01   0.000000e+00   0.000000e+00
 1.164000e-01   0.000000e+00   0.000000e+00
 1.172000e-01   0.000000e+00   0.000000e+00
 1.180000e-01   0.000000e+00   0.000000e+00
 1.188000e-01   0.000000e+00   0.000000e+00
 1.196000e-01   0.000000e+00   0.000000e+00
 1.204000e-01   0.000000e+00   0.000000e+00
 1.212000e-01   0.000000e+00   0.000000e+00
 1.220000e-01   0.000000e+00   0.000000e+00
 1.228000e-01   0.000000e+00   0.000000e+00
 1.236000e-01   0.000000e+00   0.000000e+00
 1.244000e-01   0.000000e+00   0.000000e+00
 1.252000e-01   0.000000e+00   0.000000e+00
 1.260000e-01   0.000000e+00   0.000000e+00
 1.268000e-01   0.000000e+00   0.000000e+00
 1.276000e-01   0.000000e+00   0.000000e+00
 1.284000e-01   0.000000e+00   0.000000e+00
 1.292000e-01   0.000000e+00   0.000000e+00
 1.300000e-01   0.000000e+00   0.000000e+00
 1.308000e-01   0.000000e+00   0.000000e+00
 1.316000e-01   0.000000e+00   0.000000e+00
 1.324000e-01   0.000000e+00   0.000000e+00
 1.332000e-01   0.000000e+00   0.000000e+00
 1.340000e-01   0.000000e+00   0.000000e+00
 1.348000e-01   0.000000e+00   0.000000e+00
 1.356000e-01   0.000000e+00   0.000000e+00
 1.364000e-01   0.000000e+00   0.000000e+00
 1.372000e-01   0.000000e+00   0.000000e+00
 1.380000e-01   0.000000e+00   0.000000e+00
 1.388000e-01   0.000000e+00   0.000000e+00
 1.396000e-01   0.000000e+00   0.000000e+00
 1.404000e-01   0.000000e+00   0.000000e+00
 1.412000e-01   0.000000e+00   0.000000e+00
 1.420000e-01   0.000000e+00   0.000000e+00
 1.428000e-01   0.000000e+00   0.000000e+00
 1.436000e-01   0.000000e+00   0.000000e+00
 1.444000e-01   0.000000e+00   0.000000e+00
 1.452000e-01   0.000000e+00   0.000000e+00
 1.460000e-01   0.000000e+00   0.000000e+00
 1.468000e-01   0.000000e+00   0.000000e+00
 1.476000e-01   0.000000e+00   0.000000e+00
 1.484000e-01   0.000000e+00   0.000000e+00
 1.492000e-01   0.000000e+00   0.000000e+00
 1.500000e-01   0.000000e+00   0.000000e+00
 1.508000e-01   0.000000e+00   0.000000e+00
 1.516000e-01   0.000000e+00   0.000000e+00
 1.524000e-01   0.000000e+00   0.000000e+00
 1.532000e-01   0.000000e+00   0.000000e+00
 1.540000e-01   0.000000e+00   0.000000e+00
 1.548000e-01   0.000000e+00   0.000000e+00
 1.556000e-01   0.000000e+00   0.000000e+00
 1.564000e-01   0.000000e+00   0.000000e+00
 1.572000e-01   0.000000e+00   0.000000e+00
 1.580000e-01   0.000000e+00   0.000000e+00
 1.588000e-01   0.000000e+00   0.000000e+00
 1.596000e-01   0.000000e+00   0.000000e+00
 1.604000e-01   0.000000e+00   0.000000e+00
 1.612000e-01   0.000000e+00   0.000000e+00
 1.620000e-01   0.000000e+00   0.000000e+00
 1.628000e-01   0.000000e+00   0.000000e+00
 1.636000e-01   0.000000e+00   0.000000e+00
 1.644000e-01   0.000000e+00   0.000000e+00
 1.652000e-01   0.000000e+00   0.000000e+00
 1.660000e-01   0.000000e+00   0.000000e+00
 1.668000e-01   0.000000e+00   0.000000e+00
 1.676000e-01   0.000000e+00   0.000000e+00
 1.684000e-01   0.000000e+00   0.000000e+00
 1.692000e-01   0.000000e+00   0.000000e+00
 1.700000e-01   0.000000e+00   0.000000e+00
 1.708000e-01   0.000000e+00   0.000000e+00
 1.716000e-01   0.000000e+00   0.000000e+00
 1.724000e-01   0.000000e+00   0.000000e+00
 1.732000e-01   0.000000e+00   0.000000e+00
 1.740000e-01   0.000000e+00   0.000000e+00
 1.748000e-01   0.000000e+00   0.000000e+00
 1.756000e-01   0.000000e+00   0.000000e+00
 1.764000e-01   0.000000e+00   0.000000e+00
 1.772000e-01   0.000000e+00   0.000000e+00
 1.780000e-01   0.000000e+00   0.000000e+00
 1.788000e-01   0.000000e+00   0.000000e+00
 1.796000e-01   0.000000e+00   0.000000e+00
 1.804000e-01   0.000000e+00   0.000000e+00
 1.812000e-01   0.000000e+00   0.000000e+00
 1.820000e-01   0.000000e+00   0.000000e+00
 1.828000e-01   0.000000e+00   0.000000e+00
 1.836000e-01   0.000000e+00   0.000000e+00
 1.844000e-01   0.000000e+00   0.000000e+00
 1.852000e-01   0.000000e+00   0.000000e+00
 1.860000e-01   0.000000e+00   0.000000e+00
 1.868000e-01   0.000000e+00   0.000000e+00
 1.876000e-01   0.000000e+00   0.000000e+00
 1.884000e-01   0.000000e+00   0.000000e+00
 1.892000e-01   0.000000e+00   0.000000e+00
 1.900000e-01   0.000000e+00   0.000000e+00
 1.908000e-01   0.000000e+00   0.000000e+00
 1.916000e-01   0.000000e+00   0.000000e+00
 1.924000e-01   0.000000e+00   0.000000e+00
 1.932000e-01   0.000000e+00   0.000000e+00
 1.940000e-01   0.000000e+00   0.000000e+00
 1.948000e-01   0.000000e+00   0.000000e+00
 1.956000e-01   0.000000e+00   0.000000e+00
 1.964000e-01   0.000000e+00   0.000000e+00
 1.972000e-01   0.000000e+00   0.000000e+00
 1.980000e-01   0.000000e+00   0.000000e+00
 1.988000e-01   0.000000e+00   0.000000e+00
 1.996000e-01   0.000000e+00   0.000000e+00
 inf   0.000000e+00   0.000000e+00
