y5lab bin centers    value    Error 
-1.428000e-01   0.000000e+00   0.000000e+00
-1.420000e-01   0.000000e+00   0.000000e+00
-1.412000e-01   0.000000e+00   0.000000e+00
-1.404000e-01   0.000000e+00   0.000000e+00
-1.396000e-01   0.000000e+00   0.000000e+00
-1.388000e-01   0.000000e+00   0.000000e+00
-1.380000e-01   0.000000e+00   0.000000e+00
-1.372000e-01   0.000000e+00   0.000000e+00
-1.364000e-01   0.000000e+00   0.000000e+00
-1.356000e-01   0.000000e+00   0.000000e+00
-1.348000e-01   0.000000e+00   0.000000e+00
-1.340000e-01   0.000000e+00   0.000000e+00
-1.332000e-01   0.000000e+00   0.000000e+00
-1.324000e-01   0.000000e+00   0.000000e+00
-1.316000e-01   0.000000e+00   0.000000e+00
-1.308000e-01   0.000000e+00   0.000000e+00
-1.300000e-01   0.000000e+00   0.000000e+00
-1.292000e-01   0.000000e+00   0.000000e+00
-1.284000e-01   0.000000e+00   0.000000e+00
-1.276000e-01   0.000000e+00   0.000000e+00
-1.268000e-01   0.000000e+00   0.000000e+00
-1.260000e-01   0.000000e+00   0.000000e+00
-1.252000e-01   0.000000e+00   0.000000e+00
-1.244000e-01   0.000000e+00   0.000000e+00
-1.236000e-01   0.000000e+00   0.000000e+00
-1.228000e-01   0.000000e+00   0.000000e+00
-1.220000e-01   0.000000e+00   0.000000e+00
-1.212000e-01   0.000000e+00   0.000000e+00
-1.204000e-01   0.000000e+00   0.000000e+00
-1.196000e-01   0.000000e+00   0.000000e+00
-1.188000e-01   0.000000e+00   0.000000e+00
-1.180000e-01   0.000000e+00   0.000000e+00
-1.172000e-01   0.000000e+00   0.000000e+00
-1.164000e-01   0.000000e+00   0.000000e+00
-1.156000e-01   0.000000e+00   0.000000e+00
-1.148000e-01   0.000000e+00   0.000000e+00
-1.140000e-01   0.000000e+00   0.000000e+00
-1.132000e-01   0.000000e+00   0.000000e+00
-1.124000e-01   0.000000e+00   0.000000e+00
-1.116000e-01   0.000000e+00   0.000000e+00
-1.108000e-01   0.000000e+00   0.000000e+00
-1.100000e-01   0.000000e+00   0.000000e+00
-1.092000e-01   0.000000e+00   0.000000e+00
-1.084000e-01   0.000000e+00   0.000000e+00
-1.076000e-01   0.000000e+00   0.000000e+00
-1.068000e-01   0.000000e+00   0.000000e+00
-1.060000e-01   0.000000e+00   0.000000e+00
-1.052000e-01   0.000000e+00   0.000000e+00
-1.044000e-01   0.000000e+00   0.000000e+00
-1.036000e-01   0.000000e+00   0.000000e+00
-1.028000e-01   0.000000e+00   0.000000e+00
-1.020000e-01   0.000000e+00   0.000000e+00
-1.012000e-01   0.000000e+00   0.000000e+00
-1.004000e-01   0.000000e+00   0.000000e+00
-9.960000e-02   0.000000e+00   0.000000e+00
-9.880000e-02   0.000000e+00   0.000000e+00
-9.800000e-02   0.000000e+00   0.000000e+00
-9.720000e-02   0.000000e+00   0.000000e+00
-9.640000e-02   0.000000e+00   0.000000e+00
-9.560000e-02   0.000000e+00   0.000000e+00
-9.480000e-02   0.000000e+00   0.000000e+00
-9.400000e-02   0.000000e+00   0.000000e+00
-9.320000e-02   0.000000e+00   0.000000e+00
-9.240000e-02   0.000000e+00   0.000000e+00
-9.160000e-02   0.000000e+00   0.000000e+00
-9.080000e-02   0.000000e+00   0.000000e+00
-9.000000e-02   0.000000e+00   0.000000e+00
-8.920000e-02   0.000000e+00   0.000000e+00
-8.840000e-02   0.000000e+00   0.000000e+00
-8.760000e-02   0.000000e+00   0.000000e+00
-8.680000e-02   0.000000e+00   0.000000e+00
-8.600000e-02   0.000000e+00   0.000000e+00
-8.520000e-02   0.000000e+00   0.000000e+00
-8.440000e-02   0.000000e+00   0.000000e+00
-8.360000e-02   0.000000e+00   0.000000e+00
-8.280000e-02   0.000000e+00   0.000000e+00
-8.200000e-02   0.000000e+00   0.000000e+00
-8.120000e-02   0.000000e+00   0.000000e+00
-8.040000e-02   0.000000e+00   0.000000e+00
-7.960000e-02   0.000000e+00   0.000000e+00
-7.880000e-02   0.000000e+00   0.000000e+00
-7.800000e-02   0.000000e+00   0.000000e+00
-7.720000e-02   0.000000e+00   0.000000e+00
-7.640000e-02   0.000000e+00   0.000000e+00
-7.560000e-02   0.000000e+00   0.000000e+00
-7.480000e-02   0.000000e+00   0.000000e+00
-7.400000e-02   0.000000e+00   0.000000e+00
-7.320000e-02   0.000000e+00   0.000000e+00
-7.240000e-02   0.000000e+00   0.000000e+00
-7.160000e-02   0.000000e+00   0.000000e+00
-7.080000e-02   0.000000e+00   0.000000e+00
-7.000000e-02   0.000000e+00   0.000000e+00
-6.920000e-02   0.000000e+00   0.000000e+00
-6.840000e-02   0.000000e+00   0.000000e+00
-6.760000e-02   0.000000e+00   0.000000e+00
-6.680000e-02   0.000000e+00   0.000000e+00
-6.600000e-02   0.000000e+00   0.000000e+00
-6.520000e-02   0.000000e+00   0.000000e+00
-6.440000e-02   0.000000e+00   0.000000e+00
-6.360000e-02   0.000000e+00   0.000000e+00
-6.280000e-02   0.000000e+00   0.000000e+00
-6.200000e-02   0.000000e+00   0.000000e+00
-6.120000e-02   0.000000e+00   0.000000e+00
-6.040000e-02   0.000000e+00   0.000000e+00
-5.960000e-02   0.000000e+00   0.000000e+00
-5.880000e-02   0.000000e+00   0.000000e+00
-5.800000e-02   0.000000e+00   0.000000e+00
-5.720000e-02   0.000000e+00   0.000000e+00
-5.640000e-02   0.000000e+00   0.000000e+00
-5.560000e-02   0.000000e+00   0.000000e+00
-5.480000e-02   0.000000e+00   0.000000e+00
-5.400000e-02   0.000000e+00   0.000000e+00
-5.320000e-02   0.000000e+00   0.000000e+00
-5.240000e-02   0.000000e+00   0.000000e+00
-5.160000e-02   0.000000e+00   0.000000e+00
-5.080000e-02   0.000000e+00   0.000000e+00
-5.000000e-02   0.000000e+00   0.000000e+00
-4.920000e-02   0.000000e+00   0.000000e+00
-4.840000e-02   0.000000e+00   0.000000e+00
-4.760000e-02   0.000000e+00   0.000000e+00
-4.680000e-02   0.000000e+00   0.000000e+00
-4.600000e-02   0.000000e+00   0.000000e+00
-4.520000e-02   0.000000e+00   0.000000e+00
-4.440000e-02   0.000000e+00   0.000000e+00
-4.360000e-02   0.000000e+00   0.000000e+00
-4.280000e-02   0.000000e+00   0.000000e+00
-4.200000e-02   0.000000e+00   0.000000e+00
-4.120000e-02   0.000000e+00   0.000000e+00
-4.040000e-02   0.000000e+00   0.000000e+00
-3.960000e-02   0.000000e+00   0.000000e+00
-3.880000e-02   0.000000e+00   0.000000e+00
-3.800000e-02   0.000000e+00   0.000000e+00
-3.720000e-02   0.000000e+00   0.000000e+00
-3.640000e-02   0.000000e+00   0.000000e+00
-3.560000e-02   0.000000e+00   0.000000e+00
-3.480000e-02   0.000000e+00   0.000000e+00
-3.400000e-02   0.000000e+00   0.000000e+00
-3.320000e-02   0.000000e+00   0.000000e+00
-3.240000e-02   0.000000e+00   0.000000e+00
-3.160000e-02   0.000000e+00   0.000000e+00
-3.080000e-02   0.000000e+00   0.000000e+00
-3.000000e-02   0.000000e+00   0.000000e+00
-2.920000e-02   0.000000e+00   0.000000e+00
-2.840000e-02   0.000000e+00   0.000000e+00
-2.760000e-02   0.000000e+00   0.000000e+00
-2.680000e-02   0.000000e+00   0.000000e+00
-2.600000e-02   0.000000e+00   0.000000e+00
-2.520000e-02   0.000000e+00   0.000000e+00
-2.440000e-02   0.000000e+00   0.000000e+00
-2.360000e-02   0.000000e+00   0.000000e+00
-2.280000e-02   0.000000e+00   0.000000e+00
-2.200000e-02   0.000000e+00   0.000000e+00
-2.120000e-02   0.000000e+00   0.000000e+00
-2.040000e-02   0.000000e+00   0.000000e+00
-1.960000e-02   0.000000e+00   0.000000e+00
-1.880000e-02   0.000000e+00   0.000000e+00
-1.800000e-02   0.000000e+00   0.000000e+00
-1.720000e-02   0.000000e+00   0.000000e+00
-1.640000e-02   0.000000e+00   0.000000e+00
-1.560000e-02   0.000000e+00   0.000000e+00
-1.480000e-02   0.000000e+00   0.000000e+00
-1.400000e-02   0.000000e+00   0.000000e+00
-1.320000e-02   0.000000e+00   0.000000e+00
-1.240000e-02   0.000000e+00   0.000000e+00
-1.160000e-02   0.000000e+00   0.000000e+00
-1.080000e-02   0.000000e+00   0.000000e+00
-1.000000e-02   0.000000e+00   0.000000e+00
-9.200000e-03   0.000000e+00   0.000000e+00
-8.400000e-03   0.000000e+00   0.000000e+00
-7.600000e-03   0.000000e+00   0.000000e+00
-6.800000e-03   0.000000e+00   0.000000e+00
-6.000000e-03   0.000000e+00   0.000000e+00
-5.200000e-03   0.000000e+00   0.000000e+00
-4.400000e-03   0.000000e+00   0.000000e+00
-3.600000e-03   0.000000e+00   0.000000e+00
-2.800000e-03   0.000000e+00   0.000000e+00
-2.000000e-03   0.000000e+00   0.000000e+00
-1.200000e-03   0.000000e+00   0.000000e+00
-4.000000e-04   0.000000e+00   0.000000e+00
 4.000000e-04   7.530626e+03   2.478292e+03
 1.200000e-03   0.000000e+00   0.000000e+00
 2.000000e-03   0.000000e+00   0.000000e+00
 2.800000e-03   0.000000e+00   0.000000e+00
 3.600000e-03   0.000000e+00   0.000000e+00
 4.400000e-03   0.000000e+00   0.000000e+00
 5.200000e-03   0.000000e+00   0.000000e+00
 6.000000e-03   0.000000e+00   0.000000e+00
 6.800000e-03   0.000000e+00   0.000000e+00
 7.600000e-03   0.000000e+00   0.000000e+00
 8.400000e-03   0.000000e+00   0.000000e+00
 9.200000e-03   0.000000e+00   0.000000e+00
 1.000000e-02   0.000000e+00   0.000000e+00
 1.080000e-02   0.000000e+00   0.000000e+00
 1.160000e-02   0.000000e+00   0.000000e+00
 1.240000e-02   0.000000e+00   0.000000e+00
 1.320000e-02   0.000000e+00   0.000000e+00
 1.400000e-02   0.000000e+00   0.000000e+00
 1.480000e-02   0.000000e+00   0.000000e+00
 1.560000e-02   0.000000e+00   0.000000e+00
 1.640000e-02   0.000000e+00   0.000000e+00
 1.720000e-02   0.000000e+00   0.000000e+00
 1.800000e-02   0.000000e+00   0.000000e+00
 1.880000e-02   0.000000e+00   0.000000e+00
 1.960000e-02   0.000000e+00   0.000000e+00
 2.040000e-02   0.000000e+00   0.000000e+00
 2.120000e-02   0.000000e+00   0.000000e+00
 2.200000e-02   0.000000e+00   0.000000e+00
 2.280000e-02   0.000000e+00   0.000000e+00
 2.360000e-02   0.000000e+00   0.000000e+00
 2.440000e-02   0.000000e+00   0.000000e+00
 2.520000e-02   0.000000e+00   0.000000e+00
 2.600000e-02   0.000000e+00   0.000000e+00
 2.680000e-02   0.000000e+00   0.000000e+00
 2.760000e-02   0.000000e+00   0.000000e+00
 2.840000e-02   0.000000e+00   0.000000e+00
 2.920000e-02   0.000000e+00   0.000000e+00
 3.000000e-02   0.000000e+00   0.000000e+00
 3.080000e-02   0.000000e+00   0.000000e+00
 3.160000e-02   0.000000e+00   0.000000e+00
 3.240000e-02   0.000000e+00   0.000000e+00
 3.320000e-02   0.000000e+00   0.000000e+00
 3.400000e-02   0.000000e+00   0.000000e+00
 3.480000e-02   0.000000e+00   0.000000e+00
 3.560000e-02   0.000000e+00   0.000000e+00
 3.640000e-02   0.000000e+00   0.000000e+00
 3.720000e-02   0.000000e+00   0.000000e+00
 3.800000e-02   0.000000e+00   0.000000e+00
 3.880000e-02   0.000000e+00   0.000000e+00
 3.960000e-02   0.000000e+00   0.000000e+00
 4.040000e-02   0.000000e+00   0.000000e+00
 4.120000e-02   0.000000e+00   0.000000e+00
 4.200000e-02   0.000000e+00   0.000000e+00
 4.280000e-02   0.000000e+00   0.000000e+00
 4.360000e-02   0.000000e+00   0.000000e+00
 4.440000e-02   0.000000e+00   0.000000e+00
 4.520000e-02   0.000000e+00   0.000000e+00
 4.600000e-02   0.000000e+00   0.000000e+00
 4.680000e-02   0.000000e+00   0.000000e+00
 4.760000e-02   0.000000e+00   0.000000e+00
 4.840000e-02   0.000000e+00   0.000000e+00
 4.920000e-02   0.000000e+00   0.000000e+00
 5.000000e-02   0.000000e+00   0.000000e+00
 5.080000e-02   0.000000e+00   0.000000e+00
 5.160000e-02   0.000000e+00   0.000000e+00
 5.240000e-02   0.000000e+00   0.000000e+00
 5.320000e-02   0.000000e+00   0.000000e+00
 5.400000e-02   0.000000e+00   0.000000e+00
 5.480000e-02   0.000000e+00   0.000000e+00
 5.560000e-02   0.000000e+00   0.000000e+00
 5.640000e-02   0.000000e+00   0.000000e+00
 5.720000e-02   0.000000e+00   0.000000e+00
 5.800000e-02   0.000000e+00   0.000000e+00
 5.880000e-02   0.000000e+00   0.000000e+00
 5.960000e-02   0.000000e+00   0.000000e+00
 6.040000e-02   0.000000e+00   0.000000e+00
 6.120000e-02   0.000000e+00   0.000000e+00
 6.200000e-02   0.000000e+00   0.000000e+00
 6.280000e-02   0.000000e+00   0.000000e+00
 6.360000e-02   0.000000e+00   0.000000e+00
 6.440000e-02   0.000000e+00   0.000000e+00
 6.520000e-02   0.000000e+00   0.000000e+00
 6.600000e-02   0.000000e+00   0.000000e+00
 6.680000e-02   0.000000e+00   0.000000e+00
 6.760000e-02   0.000000e+00   0.000000e+00
 6.840000e-02   0.000000e+00   0.000000e+00
 6.920000e-02   0.000000e+00   0.000000e+00
 7.000000e-02   0.000000e+00   0.000000e+00
 7.080000e-02   0.000000e+00   0.000000e+00
 7.160000e-02   0.000000e+00   0.000000e+00
 7.240000e-02   0.000000e+00   0.000000e+00
 7.320000e-02   0.000000e+00   0.000000e+00
 7.400000e-02   0.000000e+00   0.000000e+00
 7.480000e-02   0.000000e+00   0.000000e+00
 7.560000e-02   0.000000e+00   0.000000e+00
 7.640000e-02   0.000000e+00   0.000000e+00
 7.720000e-02   0.000000e+00   0.000000e+00
 7.800000e-02   0.000000e+00   0.000000e+00
 7.880000e-02   0.000000e+00   0.000000e+00
 7.960000e-02   0.000000e+00   0.000000e+00
 8.040000e-02   0.000000e+00   0.000000e+00
 8.120000e-02   0.000000e+00   0.000000e+00
 8.200000e-02   0.000000e+00   0.000000e+00
 8.280000e-02   0.000000e+00   0.000000e+00
 8.360000e-02   0.000000e+00   0.000000e+00
 8.440000e-02   0.000000e+00   0.000000e+00
 8.520000e-02   0.000000e+00   0.000000e+00
 8.600000e-02   0.000000e+00   0.000000e+00
 8.680000e-02   0.000000e+00   0.000000e+00
 8.760000e-02   0.000000e+00   0.000000e+00
 8.840000e-02   0.000000e+00   0.000000e+00
 8.920000e-02   0.000000e+00   0.000000e+00
 9.000000e-02   0.000000e+00   0.000000e+00
 9.080000e-02   0.000000e+00   0.000000e+00
 9.160000e-02   0.000000e+00   0.000000e+00
 9.240000e-02   0.000000e+00   0.000000e+00
 9.320000e-02   0.000000e+00   0.000000e+00
 9.400000e-02   0.000000e+00   0.000000e+00
 9.480000e-02   0.000000e+00   0.000000e+00
 9.560000e-02   0.000000e+00   0.000000e+00
 9.640000e-02   0.000000e+00   0.000000e+00
 9.720000e-02   0.000000e+00   0.000000e+00
 9.800000e-02   0.000000e+00   0.000000e+00
 9.880000e-02   0.000000e+00   0.000000e+00
 9.960000e-02   0.000000e+00   0.000000e+00
 1.004000e-01   0.000000e+00   0.000000e+00
 1.012000e-01   0.000000e+00   0.000000e+00
 1.020000e-01   0.000000e+00   0.000000e+00
 1.028000e-01   0.000000e+00   0.000000e+00
 1.036000e-01   0.000000e+00   0.000000e+00
 1.044000e-01   0.000000e+00   0.000000e+00
 1.052000e-01   0.000000e+00   0.000000e+00
 1.060000e-01   0.000000e+00   0.000000e+00
 1.068000e-01   0.000000e+00   0.000000e+00
 1.076000e-01   0.000000e+00   0.000000e+00
 1.084000e-01   0.000000e+00   0.000000e+00
 1.092000e-01   0.000000e+00   0.000000e+00
 1.100000e-01   0.000000e+00   0.000000e+00
 1.108000e-01   0.000000e+00   0.000000e+00
 1.116000e-01   0.000000e+00   0.000000e+00
 1.124000e-01   0.000000e+00   0.000000e+00
 1.132000e-01   0.000000e+00   0.000000e+00
 1.140000e-01   0.000000e+00   0.000000e+00
 1.148000e-01   0.000000e+00   0.000000e+00
 1.156000e-01   0.000000e+00   0.000000e+00
 1.164000e-01   0.000000e+00   0.000000e+00
 1.172000e-01   0.000000e+00   0.000000e+00
 1.180000e-01   0.000000e+00   0.000000e+00
 1.188000e-01   0.000000e+00   0.000000e+00
 1.196000e-01   0.000000e+00   0.000000e+00
 1.204000e-01   0.000000e+00   0.000000e+00
 1.212000e-01   0.000000e+00   0.000000e+00
 1.220000e-01   0.000000e+00   0.000000e+00
 1.228000e-01   0.000000e+00   0.000000e+00
 1.236000e-01   0.000000e+00   0.000000e+00
 1.244000e-01   0.000000e+00   0.000000e+00
 1.252000e-01   0.000000e+00   0.000000e+00
 1.260000e-01   0.000000e+00   0.000000e+00
 1.268000e-01   0.000000e+00   0.000000e+00
 1.276000e-01   0.000000e+00   0.000000e+00
 1.284000e-01   0.000000e+00   0.000000e+00
 1.292000e-01   0.000000e+00   0.000000e+00
 1.300000e-01   0.000000e+00   0.000000e+00
 1.308000e-01   0.000000e+00   0.000000e+00
 1.316000e-01   0.000000e+00   0.000000e+00
 1.324000e-01   0.000000e+00   0.000000e+00
 1.332000e-01   0.000000e+00   0.000000e+00
 1.340000e-01   0.000000e+00   0.000000e+00
 1.348000e-01   0.000000e+00   0.000000e+00
 1.356000e-01   0.000000e+00   0.000000e+00
 1.364000e-01   0.000000e+00   0.000000e+00
 1.372000e-01   0.000000e+00   0.000000e+00
 1.380000e-01   0.000000e+00   0.000000e+00
 1.388000e-01   0.000000e+00   0.000000e+00
 1.396000e-01   0.000000e+00   0.000000e+00
 1.404000e-01   0.000000e+00   0.000000e+00
 1.412000e-01   0.000000e+00   0.000000e+00
 1.420000e-01   0.000000e+00   0.000000e+00
 1.428000e-01   0.000000e+00   0.000000e+00
 1.436000e-01   0.000000e+00   0.000000e+00
 1.444000e-01   0.000000e+00   0.000000e+00
 1.452000e-01   0.000000e+00   0.000000e+00
 1.460000e-01   0.000000e+00   0.000000e+00
 1.468000e-01   0.000000e+00   0.000000e+00
 1.476000e-01   0.000000e+00   0.000000e+00
 1.484000e-01   0.000000e+00   0.000000e+00
 1.492000e-01   0.000000e+00   0.000000e+00
 1.500000e-01   0.000000e+00   0.000000e+00
 1.508000e-01   0.000000e+00   0.000000e+00
 1.516000e-01   0.000000e+00   0.000000e+00
 1.524000e-01   0.000000e+00   0.000000e+00
 1.532000e-01   0.000000e+00   0.000000e+00
 1.540000e-01   0.000000e+00   0.000000e+00
 1.548000e-01   0.000000e+00   0.000000e+00
 1.556000e-01   0.000000e+00   0.000000e+00
 1.564000e-01   0.000000e+00   0.000000e+00
 1.572000e-01   0.000000e+00   0.000000e+00
 1.580000e-01   0.000000e+00   0.000000e+00
 1.588000e-01   0.000000e+00   0.000000e+00
 1.596000e-01   0.000000e+00   0.000000e+00
 1.604000e-01   0.000000e+00   0.000000e+00
 1.612000e-01   0.000000e+00   0.000000e+00
 1.620000e-01   0.000000e+00   0.000000e+00
 1.628000e-01   0.000000e+00   0.000000e+00
 1.636000e-01   0.000000e+00   0.000000e+00
 1.644000e-01   0.000000e+00   0.000000e+00
 1.652000e-01   0.000000e+00   0.000000e+00
 1.660000e-01   0.000000e+00   0.000000e+00
 1.668000e-01   0.000000e+00   0.000000e+00
 1.676000e-01   0.000000e+00   0.000000e+00
 1.684000e-01   0.000000e+00   0.000000e+00
 1.692000e-01   0.000000e+00   0.000000e+00
 1.700000e-01   0.000000e+00   0.000000e+00
 1.708000e-01   0.000000e+00   0.000000e+00
 1.716000e-01   0.000000e+00   0.000000e+00
 1.724000e-01   0.000000e+00   0.000000e+00
 1.732000e-01   0.000000e+00   0.000000e+00
 1.740000e-01   0.000000e+00   0.000000e+00
 1.748000e-01   0.000000e+00   0.000000e+00
 1.756000e-01   0.000000e+00   0.000000e+00
 1.764000e-01   0.000000e+00   0.000000e+00
 1.772000e-01   0.000000e+00   0.000000e+00
 1.780000e-01   0.000000e+00   0.000000e+00
 1.788000e-01   0.000000e+00   0.000000e+00
 1.796000e-01   0.000000e+00   0.000000e+00
 1.804000e-01   0.000000e+00   0.000000e+00
 1.812000e-01   0.000000e+00   0.000000e+00
 1.820000e-01   0.000000e+00   0.000000e+00
 1.828000e-01   0.000000e+00   0.000000e+00
 1.836000e-01   0.000000e+00   0.000000e+00
 1.844000e-01   0.000000e+00   0.000000e+00
 1.852000e-01   0.000000e+00   0.000000e+00
 1.860000e-01   0.000000e+00   0.000000e+00
 1.868000e-01   0.000000e+00   0.000000e+00
 1.876000e-01   0.000000e+00   0.000000e+00
 1.884000e-01   0.000000e+00   0.000000e+00
 1.892000e-01   0.000000e+00   0.000000e+00
 1.900000e-01   0.000000e+00   0.000000e+00
 1.908000e-01   0.000000e+00   0.000000e+00
 1.916000e-01   0.000000e+00   0.000000e+00
 1.924000e-01   0.000000e+00   0.000000e+00
 1.932000e-01   0.000000e+00   0.000000e+00
 1.940000e-01   0.000000e+00   0.000000e+00
 1.948000e-01   0.000000e+00   0.000000e+00
 1.956000e-01   0.000000e+00   0.000000e+00
 1.964000e-01   0.000000e+00   0.000000e+00
 1.972000e-01   0.000000e+00   0.000000e+00
 1.980000e-01   0.000000e+00   0.000000e+00
 1.988000e-01   0.000000e+00   0.000000e+00
 1.996000e-01   0.000000e+00   0.000000e+00
 inf   0.000000e+00   0.000000e+00
