th5_cms bin centers    value    Error 
-9.480000e-03   0.000000e+00   0.000000e+00
-9.432000e-03   0.000000e+00   0.000000e+00
-9.384000e-03   0.000000e+00   0.000000e+00
-9.336000e-03   0.000000e+00   0.000000e+00
-9.288000e-03   0.000000e+00   0.000000e+00
-9.240000e-03   0.000000e+00   0.000000e+00
-9.192000e-03   0.000000e+00   0.000000e+00
-9.144000e-03   0.000000e+00   0.000000e+00
-9.096000e-03   0.000000e+00   0.000000e+00
-9.048000e-03   0.000000e+00   0.000000e+00
-9.000000e-03   0.000000e+00   0.000000e+00
-8.952000e-03   0.000000e+00   0.000000e+00
-8.904000e-03   0.000000e+00   0.000000e+00
-8.856000e-03   0.000000e+00   0.000000e+00
-8.808000e-03   0.000000e+00   0.000000e+00
-8.760000e-03   0.000000e+00   0.000000e+00
-8.712000e-03   0.000000e+00   0.000000e+00
-8.664000e-03   0.000000e+00   0.000000e+00
-8.616000e-03   0.000000e+00   0.000000e+00
-8.568000e-03   0.000000e+00   0.000000e+00
-8.520000e-03   0.000000e+00   0.000000e+00
-8.472000e-03   0.000000e+00   0.000000e+00
-8.424000e-03   0.000000e+00   0.000000e+00
-8.376000e-03   0.000000e+00   0.000000e+00
-8.328000e-03   0.000000e+00   0.000000e+00
-8.280000e-03   0.000000e+00   0.000000e+00
-8.232000e-03   0.000000e+00   0.000000e+00
-8.184000e-03   0.000000e+00   0.000000e+00
-8.136000e-03   0.000000e+00   0.000000e+00
-8.088000e-03   0.000000e+00   0.000000e+00
-8.040000e-03   0.000000e+00   0.000000e+00
-7.992000e-03   0.000000e+00   0.000000e+00
-7.944000e-03   0.000000e+00   0.000000e+00
-7.896000e-03   0.000000e+00   0.000000e+00
-7.848000e-03   0.000000e+00   0.000000e+00
-7.800000e-03   0.000000e+00   0.000000e+00
-7.752000e-03   0.000000e+00   0.000000e+00
-7.704000e-03   0.000000e+00   0.000000e+00
-7.656000e-03   0.000000e+00   0.000000e+00
-7.608000e-03   0.000000e+00   0.000000e+00
-7.560000e-03   0.000000e+00   0.000000e+00
-7.512000e-03   0.000000e+00   0.000000e+00
-7.464000e-03   0.000000e+00   0.000000e+00
-7.416000e-03   0.000000e+00   0.000000e+00
-7.368000e-03   0.000000e+00   0.000000e+00
-7.320000e-03   0.000000e+00   0.000000e+00
-7.272000e-03   0.000000e+00   0.000000e+00
-7.224000e-03   0.000000e+00   0.000000e+00
-7.176000e-03   0.000000e+00   0.000000e+00
-7.128000e-03   0.000000e+00   0.000000e+00
-7.080000e-03   0.000000e+00   0.000000e+00
-7.032000e-03   0.000000e+00   0.000000e+00
-6.984000e-03   0.000000e+00   0.000000e+00
-6.936000e-03   0.000000e+00   0.000000e+00
-6.888000e-03   0.000000e+00   0.000000e+00
-6.840000e-03   0.000000e+00   0.000000e+00
-6.792000e-03   0.000000e+00   0.000000e+00
-6.744000e-03   0.000000e+00   0.000000e+00
-6.696000e-03   0.000000e+00   0.000000e+00
-6.648000e-03   0.000000e+00   0.000000e+00
-6.600000e-03   0.000000e+00   0.000000e+00
-6.552000e-03   0.000000e+00   0.000000e+00
-6.504000e-03   0.000000e+00   0.000000e+00
-6.456000e-03   0.000000e+00   0.000000e+00
-6.408000e-03   0.000000e+00   0.000000e+00
-6.360000e-03   0.000000e+00   0.000000e+00
-6.312000e-03   0.000000e+00   0.000000e+00
-6.264000e-03   0.000000e+00   0.000000e+00
-6.216000e-03   0.000000e+00   0.000000e+00
-6.168000e-03   0.000000e+00   0.000000e+00
-6.120000e-03   0.000000e+00   0.000000e+00
-6.072000e-03   0.000000e+00   0.000000e+00
-6.024000e-03   0.000000e+00   0.000000e+00
-5.976000e-03   0.000000e+00   0.000000e+00
-5.928000e-03   0.000000e+00   0.000000e+00
-5.880000e-03   0.000000e+00   0.000000e+00
-5.832000e-03   0.000000e+00   0.000000e+00
-5.784000e-03   0.000000e+00   0.000000e+00
-5.736000e-03   0.000000e+00   0.000000e+00
-5.688000e-03   0.000000e+00   0.000000e+00
-5.640000e-03   0.000000e+00   0.000000e+00
-5.592000e-03   0.000000e+00   0.000000e+00
-5.544000e-03   0.000000e+00   0.000000e+00
-5.496000e-03   0.000000e+00   0.000000e+00
-5.448000e-03   0.000000e+00   0.000000e+00
-5.400000e-03   0.000000e+00   0.000000e+00
-5.352000e-03   0.000000e+00   0.000000e+00
-5.304000e-03   0.000000e+00   0.000000e+00
-5.256000e-03   0.000000e+00   0.000000e+00
-5.208000e-03   0.000000e+00   0.000000e+00
-5.160000e-03   0.000000e+00   0.000000e+00
-5.112000e-03   0.000000e+00   0.000000e+00
-5.064000e-03   0.000000e+00   0.000000e+00
-5.016000e-03   0.000000e+00   0.000000e+00
-4.968000e-03   0.000000e+00   0.000000e+00
-4.920000e-03   0.000000e+00   0.000000e+00
-4.872000e-03   0.000000e+00   0.000000e+00
-4.824000e-03   0.000000e+00   0.000000e+00
-4.776000e-03   0.000000e+00   0.000000e+00
-4.728000e-03   0.000000e+00   0.000000e+00
-4.680000e-03   0.000000e+00   0.000000e+00
-4.632000e-03   0.000000e+00   0.000000e+00
-4.584000e-03   0.000000e+00   0.000000e+00
-4.536000e-03   0.000000e+00   0.000000e+00
-4.488000e-03   0.000000e+00   0.000000e+00
-4.440000e-03   0.000000e+00   0.000000e+00
-4.392000e-03   0.000000e+00   0.000000e+00
-4.344000e-03   0.000000e+00   0.000000e+00
-4.296000e-03   0.000000e+00   0.000000e+00
-4.248000e-03   0.000000e+00   0.000000e+00
-4.200000e-03   0.000000e+00   0.000000e+00
-4.152000e-03   0.000000e+00   0.000000e+00
-4.104000e-03   0.000000e+00   0.000000e+00
-4.056000e-03   0.000000e+00   0.000000e+00
-4.008000e-03   0.000000e+00   0.000000e+00
-3.960000e-03   0.000000e+00   0.000000e+00
-3.912000e-03   0.000000e+00   0.000000e+00
-3.864000e-03   0.000000e+00   0.000000e+00
-3.816000e-03   0.000000e+00   0.000000e+00
-3.768000e-03   0.000000e+00   0.000000e+00
-3.720000e-03   0.000000e+00   0.000000e+00
-3.672000e-03   0.000000e+00   0.000000e+00
-3.624000e-03   0.000000e+00   0.000000e+00
-3.576000e-03   0.000000e+00   0.000000e+00
-3.528000e-03   0.000000e+00   0.000000e+00
-3.480000e-03   0.000000e+00   0.000000e+00
-3.432000e-03   0.000000e+00   0.000000e+00
-3.384000e-03   0.000000e+00   0.000000e+00
-3.336000e-03   0.000000e+00   0.000000e+00
-3.288000e-03   0.000000e+00   0.000000e+00
-3.240000e-03   0.000000e+00   0.000000e+00
-3.192000e-03   0.000000e+00   0.000000e+00
-3.144000e-03   0.000000e+00   0.000000e+00
-3.096000e-03   0.000000e+00   0.000000e+00
-3.048000e-03   0.000000e+00   0.000000e+00
-3.000000e-03   0.000000e+00   0.000000e+00
-2.952000e-03   0.000000e+00   0.000000e+00
-2.904000e-03   0.000000e+00   0.000000e+00
-2.856000e-03   0.000000e+00   0.000000e+00
-2.808000e-03   0.000000e+00   0.000000e+00
-2.760000e-03   0.000000e+00   0.000000e+00
-2.712000e-03   0.000000e+00   0.000000e+00
-2.664000e-03   0.000000e+00   0.000000e+00
-2.616000e-03   0.000000e+00   0.000000e+00
-2.568000e-03   0.000000e+00   0.000000e+00
-2.520000e-03   0.000000e+00   0.000000e+00
-2.472000e-03   0.000000e+00   0.000000e+00
-2.424000e-03   0.000000e+00   0.000000e+00
-2.376000e-03   0.000000e+00   0.000000e+00
-2.328000e-03   0.000000e+00   0.000000e+00
-2.280000e-03   0.000000e+00   0.000000e+00
-2.232000e-03   0.000000e+00   0.000000e+00
-2.184000e-03   0.000000e+00   0.000000e+00
-2.136000e-03   0.000000e+00   0.000000e+00
-2.088000e-03   0.000000e+00   0.000000e+00
-2.040000e-03   0.000000e+00   0.000000e+00
-1.992000e-03   0.000000e+00   0.000000e+00
-1.944000e-03   0.000000e+00   0.000000e+00
-1.896000e-03   0.000000e+00   0.000000e+00
-1.848000e-03   0.000000e+00   0.000000e+00
-1.800000e-03   0.000000e+00   0.000000e+00
-1.752000e-03   0.000000e+00   0.000000e+00
-1.704000e-03   0.000000e+00   0.000000e+00
-1.656000e-03   0.000000e+00   0.000000e+00
-1.608000e-03   0.000000e+00   0.000000e+00
-1.560000e-03   0.000000e+00   0.000000e+00
-1.512000e-03   0.000000e+00   0.000000e+00
-1.464000e-03   0.000000e+00   0.000000e+00
-1.416000e-03   0.000000e+00   0.000000e+00
-1.368000e-03   0.000000e+00   0.000000e+00
-1.320000e-03   0.000000e+00   0.000000e+00
-1.272000e-03   0.000000e+00   0.000000e+00
-1.224000e-03   0.000000e+00   0.000000e+00
-1.176000e-03   0.000000e+00   0.000000e+00
-1.128000e-03   0.000000e+00   0.000000e+00
-1.080000e-03   0.000000e+00   0.000000e+00
-1.032000e-03   0.000000e+00   0.000000e+00
-9.840000e-04   0.000000e+00   0.000000e+00
-9.360000e-04   0.000000e+00   0.000000e+00
-8.880000e-04   0.000000e+00   0.000000e+00
-8.400000e-04   0.000000e+00   0.000000e+00
-7.920000e-04   0.000000e+00   0.000000e+00
-7.440000e-04   0.000000e+00   0.000000e+00
-6.960000e-04   0.000000e+00   0.000000e+00
-6.480000e-04   0.000000e+00   0.000000e+00
-6.000000e-04   0.000000e+00   0.000000e+00
-5.520000e-04   0.000000e+00   0.000000e+00
-5.040000e-04   0.000000e+00   0.000000e+00
-4.560000e-04   0.000000e+00   0.000000e+00
-4.080000e-04   0.000000e+00   0.000000e+00
-3.600000e-04   0.000000e+00   0.000000e+00
-3.120000e-04   0.000000e+00   0.000000e+00
-2.640000e-04   0.000000e+00   0.000000e+00
-2.160000e-04   0.000000e+00   0.000000e+00
-1.680000e-04   0.000000e+00   0.000000e+00
-1.200000e-04   0.000000e+00   0.000000e+00
-7.200000e-05   0.000000e+00   0.000000e+00
-2.400000e-05  -2.240726e+03   5.780911e+02
 2.400000e-05   0.000000e+00   0.000000e+00
 7.200000e-05   0.000000e+00   0.000000e+00
 1.200000e-04   0.000000e+00   0.000000e+00
 1.680000e-04   0.000000e+00   0.000000e+00
 2.160000e-04   0.000000e+00   0.000000e+00
 2.640000e-04   0.000000e+00   0.000000e+00
 3.120000e-04   0.000000e+00   0.000000e+00
 3.600000e-04   0.000000e+00   0.000000e+00
 4.080000e-04   3.198999e-03   2.168798e-03
 4.560000e-04   3.605518e-03   2.212883e-03
 5.040000e-04   2.434922e-03   1.492132e-03
 5.520000e-04   0.000000e+00   0.000000e+00
 6.000000e-04   3.318952e-04   2.010259e-04
 6.480000e-04   3.209055e-03   1.942185e-03
 6.960000e-04   4.773943e-03   3.227415e-03
 7.440000e-04   2.996490e-04   2.476822e-04
 7.920000e-04   6.124420e-04   4.414305e-04
 8.400000e-04   0.000000e+00   0.000000e+00
 8.880000e-04   0.000000e+00   0.000000e+00
 9.360000e-04   2.856028e-03   1.752793e-03
 9.840000e-04   0.000000e+00   0.000000e+00
 1.032000e-03   1.991454e-04   1.879889e-04
 1.080000e-03   0.000000e+00   0.000000e+00
 1.128000e-03   0.000000e+00   0.000000e+00
 1.176000e-03   4.635396e-04   4.537474e-04
 1.224000e-03   3.853925e-03   2.969990e-03
 1.272000e-03   1.834864e-03   1.529057e-03
 1.320000e-03   1.249593e-03   8.877130e-04
 1.368000e-03   0.000000e+00   0.000000e+00
 1.416000e-03   0.000000e+00   0.000000e+00
 1.464000e-03   0.000000e+00   0.000000e+00
 1.512000e-03   2.823936e-03   2.250047e-03
 1.560000e-03   3.791397e-03   2.555999e-03
 1.608000e-03   6.766928e-03   3.910576e-03
 1.656000e-03   0.000000e+00   0.000000e+00
 1.704000e-03   2.943645e-03   1.665230e-03
 1.752000e-03   5.503006e-03   3.360167e-03
 1.800000e-03   1.175284e-02   1.061904e-02
 1.848000e-03   6.213046e-05   6.042127e-05
 1.896000e-03   6.502236e-03   4.386917e-03
 1.944000e-03   2.941724e-03   2.560450e-03
 1.992000e-03   7.679007e-03   5.360764e-03
 2.040000e-03   1.439906e-02   7.370373e-03
 2.088000e-03   3.372262e-03   2.463575e-03
 2.136000e-03   1.584112e-04   1.405082e-04
 2.184000e-03   2.587807e-03   1.915587e-03
 2.232000e-03   6.301574e-04   5.574858e-04
 2.280000e-03   6.127792e-03   3.600933e-03
 2.328000e-03   1.203080e-02   9.426308e-03
 2.376000e-03   7.249071e-03   5.406500e-03
 2.424000e-03   9.779770e-03   5.116118e-03
 2.472000e-03   4.824198e-05   4.822994e-05
 2.520000e-03   4.835381e-03   3.765084e-03
 2.568000e-03   1.071874e-02   9.253701e-03
 2.616000e-03   6.772659e-03   4.213995e-03
 2.664000e-03   1.238991e-02   6.100759e-03
 2.712000e-03   1.711864e-02   1.402889e-02
 2.760000e-03   5.354260e-04   5.183671e-04
 2.808000e-03   2.556440e-03   1.827411e-03
 2.856000e-03   8.345507e-03   4.775446e-03
 2.904000e-03   1.307413e-02   7.650086e-03
 2.952000e-03   1.541691e-02   8.928966e-03
 3.000000e-03   7.896413e-03   6.368915e-03
 3.048000e-03   7.301778e-03   4.044312e-03
 3.096000e-03   4.650640e-03   2.712178e-03
 3.144000e-03   1.149218e-02   7.296383e-03
 3.192000e-03   7.994703e-04   7.141105e-04
 3.240000e-03   1.528956e-02   1.107692e-02
 3.288000e-03   9.396962e-04   8.860346e-04
 3.336000e-03   1.261574e-02   7.484967e-03
 3.384000e-03   1.080433e-02   7.458110e-03
 3.432000e-03   3.637482e-02   1.863556e-02
 3.480000e-03   1.278725e-02   7.690270e-03
 3.528000e-03   2.509459e-03   1.415845e-03
 3.576000e-03   2.476239e-02   1.634225e-02
 3.624000e-03   9.948164e-03   6.863330e-03
 3.672000e-03   4.008407e-03   3.297409e-03
 3.720000e-03   9.597430e-03   7.156924e-03
 3.768000e-03   1.402540e-02   9.351888e-03
 3.816000e-03   1.590302e-02   9.545009e-03
 3.864000e-03   2.478969e-02   1.572150e-02
 3.912000e-03   1.401563e-02   1.010053e-02
 3.960000e-03   2.960196e-02   1.935915e-02
 4.008000e-03   1.008354e-02   8.044149e-03
 4.056000e-03   2.634796e-02   1.618996e-02
 4.104000e-03   2.021327e-02   1.315650e-02
 4.152000e-03   4.213378e-04   4.014168e-04
 4.200000e-03   5.295943e-02   4.267342e-02
 4.248000e-03   1.613272e-02   8.624053e-03
 4.296000e-03   2.261955e-02   1.429240e-02
 4.344000e-03   1.475344e-02   8.536406e-03
 4.392000e-03   2.591695e-02   1.483854e-02
 4.440000e-03   1.555402e-02   9.007840e-03
 4.488000e-03   8.072896e-03   4.802757e-03
 4.536000e-03   3.739518e-02   2.402711e-02
 4.584000e-03   1.591996e-02   1.084625e-02
 4.632000e-03   5.815110e-03   4.976769e-03
 4.680000e-03   1.487835e-02   9.052449e-03
 4.728000e-03   2.620166e-02   1.747853e-02
 4.776000e-03   1.557383e-02   9.743303e-03
 4.824000e-03   1.488132e-02   1.240991e-02
 4.872000e-03   3.248921e-02   1.914594e-02
 4.920000e-03   3.184652e-02   1.698778e-02
 4.968000e-03   3.146074e-02   2.222480e-02
 5.016000e-03   4.380721e-02   2.738522e-02
 5.064000e-03   3.393894e-03   2.779321e-03
 5.112000e-03   3.283898e-02   1.612077e-02
 5.160000e-03   3.856095e-02   2.179297e-02
 5.208000e-03   2.374458e-02   1.300363e-02
 5.256000e-03   2.245549e-02   1.469217e-02
 5.304000e-03   3.164739e-02   2.015962e-02
 5.352000e-03   1.592526e-02   1.051174e-02
 5.400000e-03   2.444320e-02   1.399673e-02
 5.448000e-03   2.574784e-02   1.807835e-02
 5.496000e-03   7.547874e-03   4.202939e-03
 5.544000e-03   2.966761e-02   1.969908e-02
 5.592000e-03   4.373811e-03   3.606305e-03
 5.640000e-03   2.731928e-02   1.476210e-02
 5.688000e-03   3.891152e-02   2.616847e-02
 5.736000e-03   2.752900e-02   1.683862e-02
 5.784000e-03   1.116005e-02   9.032072e-03
 5.832000e-03   4.267081e-02   2.983924e-02
 5.880000e-03   4.234368e-02   2.458350e-02
 5.928000e-03   2.979959e-02   1.807327e-02
 5.976000e-03   8.743832e-03   5.915468e-03
 6.024000e-03   2.405411e-02   1.717792e-02
 6.072000e-03   4.597943e-02   2.851218e-02
 6.120000e-03   6.153180e-02   3.746230e-02
 6.168000e-03   2.493386e-02   1.271492e-02
 6.216000e-03   4.434232e-03   2.762653e-03
 6.264000e-03   1.504654e-02   1.040540e-02
 6.312000e-03   7.472591e-02   5.619133e-02
 6.360000e-03   1.170465e-02   6.750762e-03
 6.408000e-03   4.416517e-02   2.617077e-02
 6.456000e-03   5.376014e-02   3.274610e-02
 6.504000e-03   1.726777e-02   1.088694e-02
 6.552000e-03   3.516722e-02   1.789008e-02
 6.600000e-03   3.051226e-02   1.968638e-02
 6.648000e-03   3.598543e-02   2.411565e-02
 6.696000e-03   2.058214e-02   1.220521e-02
 6.744000e-03   3.743298e-02   1.917127e-02
 6.792000e-03   4.286229e-02   2.485592e-02
 6.840000e-03   8.649592e-03   6.902158e-03
 6.888000e-03   4.504608e-05   4.480971e-05
 6.936000e-03   3.703891e-02   2.694696e-02
 6.984000e-03   1.480846e-02   1.112023e-02
 7.032000e-03   2.936364e-02   2.032836e-02
 7.080000e-03   3.135185e-02   1.753850e-02
 7.128000e-03   1.564127e-02   9.357579e-03
 7.176000e-03   3.183220e-02   1.836622e-02
 7.224000e-03   4.989467e-02   3.648480e-02
 7.272000e-03   7.203260e-03   6.599766e-03
 7.320000e-03   2.953793e-02   2.054837e-02
 7.368000e-03   4.490872e-02   3.050983e-02
 7.416000e-03   3.886238e-02   2.161245e-02
 7.464000e-03   4.828244e-02   2.758143e-02
 7.512000e-03   1.157974e-01   7.094363e-02
 7.560000e-03   4.257715e-02   3.189681e-02
 7.608000e-03   6.490982e-02   4.186984e-02
 7.656000e-03   4.879747e-02   2.630680e-02
 7.704000e-03   1.296164e-02   1.080231e-02
 7.752000e-03   1.457458e-01   8.296266e-02
 7.800000e-03   2.904000e-02   2.128543e-02
 7.848000e-03   7.846103e-02   4.313704e-02
 7.896000e-03   4.372251e-02   2.870946e-02
 7.944000e-03   3.795699e-02   2.276381e-02
 7.992000e-03   4.637809e-02   3.744157e-02
 8.040000e-03   3.573084e-02   2.182882e-02
 8.088000e-03   1.280687e-02   8.652158e-03
 8.136000e-03   3.295252e-02   1.765111e-02
 8.184000e-03   3.640592e-02   1.902296e-02
 8.232000e-03   5.039952e-02   3.009059e-02
 8.280000e-03   4.199523e-02   3.005759e-02
 8.328000e-03   1.756614e-02   1.203864e-02
 8.376000e-03   2.971308e-02   2.252170e-02
 8.424000e-03   7.140044e-02   3.710290e-02
 8.472000e-03   2.396522e-02   1.679901e-02
 8.520000e-03   1.958675e-02   1.546090e-02
 8.568000e-03   1.365997e-01   7.624545e-02
 8.616000e-03   4.376341e-02   2.748082e-02
 8.664000e-03   7.136190e-02   3.772748e-02
 8.712000e-03   1.391994e-01   7.604736e-02
 8.760000e-03   1.509283e-02   1.060900e-02
 8.808000e-03   7.893669e-02   4.685746e-02
 8.856000e-03   1.040347e-01   5.644326e-02
 8.904000e-03   2.966398e-02   2.401954e-02
 8.952000e-03   1.274527e-02   1.091036e-02
 9.000000e-03   1.126466e-01   6.576870e-02
 9.048000e-03   3.713240e-02   2.029718e-02
 9.096000e-03   8.552288e-03   7.558240e-03
 9.144000e-03   5.841928e-02   3.213417e-02
 9.192000e-03   4.076278e-02   2.723725e-02
 9.240000e-03   1.009371e-01   5.171125e-02
 9.288000e-03   9.588241e-02   5.489013e-02
 9.336000e-03   2.846145e-02   2.046593e-02
 9.384000e-03   3.419589e-02   2.104739e-02
 9.432000e-03   2.905618e-02   1.865812e-02
 9.480000e-03   9.436727e-02   4.995690e-02
 9.528000e-03   7.651659e-02   4.043803e-02
 9.576000e-03   1.253381e-01   6.702098e-02
 9.624000e-03   1.320515e-01   7.225704e-02
 9.672000e-03   2.743579e-02   1.917925e-02
 9.720000e-03   7.950147e-02   3.628709e-02
 9.768000e-03   2.074609e-02   1.594543e-02
 9.816000e-03   8.412665e-02   4.425392e-02
 9.864000e-03   4.134919e-02   2.828215e-02
 9.912000e-03   3.980285e-02   2.164413e-02
 9.960000e-03   9.263235e-02   8.126840e-02
 1.000800e-02   1.552928e-01   1.008354e-01
 1.005600e-02   4.940211e-02   2.841503e-02
 1.010400e-02   1.310442e-01   6.636076e-02
 1.015200e-02   1.179911e-01   6.336608e-02
 1.020000e-02   6.368874e-02   3.520626e-02
 1.024800e-02   4.269259e-02   2.481000e-02
 1.029600e-02   7.887324e-02   5.139230e-02
 1.034400e-02   1.752639e-02   1.283014e-02
 1.039200e-02   6.947230e-02   3.823254e-02
 1.044000e-02   3.844127e-02   2.439147e-02
 1.048800e-02   5.318475e-02   3.644776e-02
 1.053600e-02   4.733198e-03   4.320315e-03
 1.058400e-02   5.225524e-02   3.088644e-02
 1.063200e-02   6.925327e-02   5.159168e-02
 1.068000e-02   3.508962e-02   2.923671e-02
 1.072800e-02   1.230646e-02   9.998584e-03
 1.077600e-02   5.777126e-02   3.622708e-02
 1.082400e-02   3.960335e-02   2.502420e-02
 1.087200e-02   6.261629e-02   3.289573e-02
 1.092000e-02   1.498748e-02   1.243077e-02
 1.096800e-02   4.164567e-02   2.476773e-02
 1.101600e-02   1.943512e-03   1.738972e-03
 1.106400e-02   7.206119e-02   4.083289e-02
 1.111200e-02   8.676818e-02   5.549422e-02
 1.116000e-02   2.813403e-02   2.145170e-02
 1.120800e-02   2.987582e-02   1.687400e-02
 1.125600e-02   1.218429e-02   1.071378e-02
 1.130400e-02   3.168814e-02   2.428387e-02
 1.135200e-02   6.053562e-02   3.932069e-02
 1.140000e-02   4.140924e-02   2.625061e-02
 1.144800e-02   3.403870e-02   2.211176e-02
 1.149600e-02   3.356990e-02   2.379088e-02
 1.154400e-02   1.746291e-02   1.169510e-02
 1.159200e-02   4.669252e-02   3.670870e-02
 1.164000e-02   1.175939e-02   7.784267e-03
 1.168800e-02   2.513188e-02   1.744909e-02
 1.173600e-02   4.936020e-02   2.851828e-02
 1.178400e-02   1.714300e-02   9.569535e-03
 1.183200e-02   7.424303e-02   4.775728e-02
 1.188000e-02   5.621612e-02   4.035134e-02
 1.192800e-02   4.017056e-02   3.298361e-02
 1.197600e-02   3.671833e-02   2.330961e-02
 inf   5.650328e-03   2.329008e-03
